"ensembl_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"ENSG00000183495",957.080699020072,0.150251220529223,0.0591381299198257,2.54068264811418,0.0110636289953028,0.0269033829057898,0.142259952866766,0.0581210866255177,"EP400"
"ENSG00000094880",524.966163699568,-0.152606571401248,0.060079113066113,-2.54009361345456,0.0110822801456586,0.0269424152110796,-0.144101028796221,0.0588724453670977,"CDC23"
"ENSG00000184788",162.038914278787,-0.229375177637696,0.0903125171120963,-2.53979387323458,0.0110917818170987,0.0269613232199554,-0.206099793838097,0.0880201202550634,"SATL1"
"ENSG00000054803",33.4101394786913,-0.524896919775453,0.206689819418215,-2.53953930219166,0.0110998573221951,0.0269683761571108,-0.395579621906312,0.209136621604779,"CBLN4"
"ENSG00000103194",993.541179784202,-0.144177617850026,0.0567730519268864,-2.53954319798945,0.0110997337003179,0.0269683761571108,-0.136862419105645,0.0556969410856832,"USP10"
"ENSG00000166260",1457.32984835314,-0.194756853609107,0.0766896808981025,-2.5395444514612,0.0110996939252767,0.0269683761571108,-0.178210987476483,0.074735182371045,"COX11"
"ENSG00000160233",450.59924857381,-0.240834972830523,0.0948409214534387,-2.53935715870031,0.0111056384846995,0.0269782303845342,-0.214321706806927,0.0922975126935949,"LRRC3"
"ENSG00000166006",14.2332211667371,-0.673431864396582,0.265259932980182,-2.53876209961531,0.0111245440725276,0.0270199589409931,-0.475847657186465,0.279293655210719,"KCNC2"
"ENSG00000069943",314.092306810677,-0.166011470930601,0.0653924844519009,-2.53869343429993,0.0111267274730015,0.0270210649938382,-0.155300820373619,0.0639488044987349,"PIGB"
"ENSG00000119203",447.776097218165,-0.16533648675492,0.0651386642948292,-2.53822347364352,0.0111416813712407,0.0270531788202004,-0.154824754391564,0.0637038484387943,"CPSF3"
"ENSG00000213859",62.4919462806964,0.256649408244185,0.101146635137547,2.53739936968909,0.0111679470231767,0.0271127445429925,0.226451320399258,0.0994368523547563,"KCTD11"
"ENSG00000197061",354.741479566724,0.373664565448673,0.147268524527343,2.53730093818721,0.0111710878831573,0.0271161597685394,0.305173856097928,0.148400674597215,"H4C3"
"ENSG00000153246",330.134440567844,0.343694648836467,0.135624403620089,2.53416523621534,0.0112715567673637,0.0273557866166796,0.285453723644204,0.135575418413699,"PLA2R1"
"ENSG00000100612",1129.6672781784,0.257537699804522,0.101646312003832,2.5336649675476,0.0112876595343818,0.0273906164089274,0.227344112800362,0.100014752098836,"DHRS7"
"ENSG00000167985",270.023582079956,-0.171199759454139,0.0675758858466154,-2.53344454622068,0.0112947609890255,0.0274035962118528,-0.159766454476206,0.0660747224178574,"SDHAF2"
"ENSG00000189108",73.3265350142823,-0.446155133966623,0.176172449840355,-2.53249094492881,0.0113255294971539,0.0274739846023885,-0.350804739619901,0.175432570217168,"IL1RAPL2"
"ENSG00000157869",254.879974853241,-0.382599537499782,0.151094331657932,-2.53218987967043,0.0113352589896136,0.0274933216721867,-0.311407392315734,0.148599082018487,"RAB28"
"ENSG00000122140",198.2860492093,0.417770558836009,0.165005159420911,2.53186361142999,0.0113458113420807,0.0275146482562214,0.331796971511109,0.16849776717041,"MRPS2"
