"pathway","pval","padj","log2err","ES","NES","size","drug_name","direction","is_candidate"
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP",0.0244598450876478,0.0741551721403925,0.0920996025791478,0.764721914110961,1.30680264978569,52,"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE","UP",FALSE
"BROWNE_HCMV_INFECTION_6HR_UP",0.0244744592261603,0.0741551721403925,0.0919032203847858,0.762096307350558,1.30552414591604,55,"BROWNE_HCMV_INFECTION_6HR","UP",FALSE
"VANDESLUIS_NORMAL_EMBRYOS_DN",0.0245703079940016,0.0743632330437925,0.0979108420486795,0.87153973204391,1.37554133411853,15,"VANDESLUIS_NORMAL_EMBRYOS","DN",FALSE
"FOROUTAN_TGFB_EMT_DN",0.0246246246246246,0.0744452740032851,0.0909392279226991,0.717753588752282,1.23923312933238,105,"FOROUTAN_TGFB_EMT","DN",FALSE
"DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP",0.0247975202479752,0.0747403411508954,0.0905617673660515,0.666121630050623,1.15774394748414,285,"DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION","UP",FALSE
"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP",0.0248004257583821,0.0747403411508954,0.0935092741782427,0.815589225821816,1.35068450228629,28,"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1","UP",FALSE
"SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN",0.0248041775456919,0.0747403411508954,0.0945554515592395,0.832415617747365,1.36000284315705,23,"SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA","DN",FALSE
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN",0.0249410178631614,0.0750279704541597,0.0958569623789466,0.851261298245593,1.36491926514066,18,"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE","DN",FALSE
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP",0.024954478477078,0.0750279704541597,0.352487857583619,-0.446039693674173,-1.32530774396983,68,"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED","UP",FALSE
"GERHOLD_ADIPOGENESIS_UP",0.0250690678399673,0.0752897580791991,0.0911296779883595,0.770456005045387,1.31297548542817,48,"GERHOLD_ADIPOGENESIS","UP",FALSE
"FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN",0.0251025102510251,0.0752928174614922,0.0900040036985574,0.686171668030494,1.18869833770952,187,"FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA","DN",FALSE
"HOLLERN_EMT_BREAST_TUMOR_DN",0.0251251251251251,0.0752928174614922,0.0900040036985574,0.713751756735823,1.23228269329768,113,"HOLLERN_EMT_BREAST_TUMOR","DN",FALSE
"KOBAYASHI_RESPONSE_TO_ROMIDEPSIN",0.0251643618227159,0.0753278927209527,0.0958569623789466,0.857432733366722,1.36811535837841,17,"KOBAYASHI_RESPONSE_TO_ROMIDEPSIN","BOTH",FALSE
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4",0.0252429129520184,0.0754804479089863,0.0898202850323628,0.719711905568603,1.24258462391124,101,"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_4","BOTH",FALSE
"ALCALAY_AML_BY_NPM1_LOCALIZATION_UP",0.0253075922776833,0.0755912363228619,0.0896376494762061,0.703972903619897,1.21600767057211,130,"ALCALAY_AML_BY_NPM1_LOCALIZATION","UP",FALSE
"LEIN_MEDULLA_MARKERS",0.0253495624182678,0.0756340270189538,0.0898202850323628,0.734770071534424,1.26496444475989,77,"LEIN_MEDULLA_MARKERS","BOTH",FALSE
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP",0.0254083484573503,0.0756979597360687,0.0898202850323628,0.739633810524115,1.27251061825003,71,"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING","UP",FALSE
"AMIT_SERUM_RESPONSE_240_MCF10A",0.0254263249259675,0.0756979597360687,0.0903747338112327,0.766615000529565,1.30850333254583,50,"AMIT_SERUM_RESPONSE_240_MCF10A","BOTH",FALSE
"HANN_RESISTANCE_TO_BCL2_INHIBITOR_UP",0.0255431902490726,0.0759632266537637,0.0919032203847858,0.809595929327462,1.34392739431156,29,"HANN_RESISTANCE_TO_BCL2_INHIBITOR","UP",FALSE
"WANG_HCP_PROSTATE_CANCER",0.0256538731335805,0.0762095514587148,0.0890961354495908,0.720892206000682,1.24435619001435,97,"WANG_HCP_PROSTATE_CANCER","BOTH",FALSE
"KIM_GASTRIC_CANCER_CHEMOSENSITIVITY",0.0257131378063479,0.0763027603450845,0.0890961354495908,0.728769418554712,1.25607260851795,83,"KIM_GASTRIC_CANCER_CHEMOSENSITIVITY","BOTH",FALSE
"NEWMAN_ERCC6_TARGETS_DN",0.0257748095585933,0.0764029024402073,0.0907499282531725,0.796334136574094,1.33509027579526,35,"NEWMAN_ERCC6_TARGETS","DN",FALSE
"ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN",0.0258163265306122,0.0764431486880466,0.0896376494762061,0.763839234352939,1.30449691329806,51,"ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2","DN",FALSE
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP",0.0258878904578519,0.0765721819380356,0.0917080492176841,0.816230747745787,1.34918549572737,27,"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA","UP",FALSE
"KIM_LRRC3B_TARGETS",0.0259671436142024,0.0767236554303001,0.0911296779883595,0.808968868084821,1.34288647408041,29,"KIM_LRRC3B_TARGETS","BOTH",FALSE
"COLINA_TARGETS_OF_4EBP1_AND_4EBP2",0.0260973902609739,0.0769868923179028,0.0882143061853503,0.658106312222778,1.14428550530361,346,"COLINA_TARGETS_OF_4EBP1_AND_4EBP2","BOTH",FALSE
"LAIHO_COLORECTAL_CANCER_SERRATED_UP",0.0261287416157774,0.0769868923179028,0.0882143061853503,0.71370398345543,1.23234443893853,112,"LAIHO_COLORECTAL_CANCER_SERRATED","UP",FALSE
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP",0.0261600747430707,0.0769868923179028,0.0898202850323628,0.785960888361102,1.32386176998776,38,"GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR","UP",FALSE
"BYSTROEM_CORRELATED_WITH_IL5_UP",0.0261899812928705,0.0769868923179028,0.0898202850323628,0.789525974152266,1.32794571525208,37,"BYSTROEM_CORRELATED_WITH_IL5","UP",FALSE
"GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN",0.026196928635953,0.0769868923179028,0.0882143061853503,0.726399956246249,1.25302096926963,87,"GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT","DN",FALSE
"UNTERMAN_IPF_VS_CTRL_TREG_CELL_DN",0.0263794240492416,0.0774096223818133,0.0920996025791478,0.836984786510269,1.35833052263886,21,"UNTERMAN_IPF_VS_CTRL_TREG_CELL","DN",FALSE
"KONDO_EZH2_TARGETS",0.0263973602639736,0.0774096223818133,0.0876971923285634,0.679350348634288,1.17836814019465,206,"KONDO_EZH2_TARGETS","BOTH",FALSE
"HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP",0.0264410900617972,0.0774548419797399,0.0882143061853503,0.751830805781842,1.28953647396872,60,"HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE","UP",FALSE
"SESTO_RESPONSE_TO_UV_C6",0.0265017667844523,0.0775495549970711,0.0892755851408452,0.789015234254614,1.32708667466203,37,"SESTO_RESPONSE_TO_UV_C6","BOTH",FALSE
"SYED_ESTRADIOL_RESPONSE",0.0266379505781002,0.0778647786129083,0.0931001287011121,0.853970817784834,1.36259154328169,17,"SYED_ESTRADIOL_RESPONSE","BOTH",FALSE
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN",0.0268226278108299,0.0783209281648138,0.0873572860780536,0.736936965087517,1.26767438697542,72,"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB","DN",FALSE
"CROONQUIST_IL6_DEPRIVATION_DN",0.0268644747393745,0.0783594913506702,0.0870211644808265,0.72167118109303,1.24560909191491,95,"CROONQUIST_IL6_DEPRIVATION","DN",FALSE
"HOQUE_METHYLATED_IN_CANCER",0.0270408163265306,0.078789854599987,0.0875267616598382,0.761894226284177,1.30117519727729,51,"HOQUE_METHYLATED_IN_CANCER","BOTH",FALSE
"POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_UP",0.0271148573169493,0.0789215421480568,0.087188756630299,0.758139187472944,1.29874532347762,55,"POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC","UP",FALSE
"PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION",0.0271488239173445,0.0789364317086657,0.0907499282531725,0.834784610670326,1.35475988904225,21,"PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION","BOTH",FALSE
"DALESSIO_TSA_RESPONSE",0.0272047154840172,0.0790149698134513,0.0920996025791478,0.852594400380866,1.36039533859224,17,"DALESSIO_TSA_RESPONSE","BOTH",FALSE
"SANSOM_APC_TARGETS",0.0273,0.0790529610087235,0.0861969619137114,0.683575377211757,1.1846250418658,191,"SANSOM_APC_TARGETS","BOTH",FALSE
"HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP",0.0273027302730273,0.0790529610087235,0.0861969619137114,0.69609615007632,1.2040552134638,148,"HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE","UP",FALSE
"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN",0.0273044766641973,0.0790529610087235,0.0887403498066145,0.805942553671453,1.33907524051657,30,"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER","DN",FALSE
"NATSUME_RESPONSE_TO_INTERFERON_BETA_DN",0.0273832635128231,0.0791972610687992,0.0870211644808265,0.76490562946842,1.30424972840144,49,"NATSUME_RESPONSE_TO_INTERFERON_BETA","DN",FALSE
"HALMOS_CEBPA_TARGETS_DN",0.0275276829142088,0.0794476991092624,0.0873572860780536,0.782995670809388,1.32092518355178,39,"HALMOS_CEBPA_TARGETS","DN",FALSE
"BILBAN_B_CLL_LPL_DN",0.0275447861654758,0.0794476991092624,0.0873572860780536,0.781410118197012,1.31876082071503,40,"BILBAN_B_CLL_LPL","DN",FALSE
"DANG_MYC_TARGETS_DN",0.0275569687334393,0.0794476991092624,0.0883886491452962,0.806709732874801,1.33913631478956,29,"DANG_MYC_TARGETS","DN",FALSE
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN",0.0278194736315421,0.0801200840588412,0.0853949304825912,0.710022795391658,1.22588984602414,115,"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D","DN",FALSE
"BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE",0.0279684458559574,0.080464424670767,0.0861969619137114,0.766940098835793,1.30547559709368,47,"BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE","BOTH",FALSE
"BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP",0.0280971902809719,0.080627866122151,0.0849239419737563,0.654643400370089,1.13837064603502,362,"BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS","UP",FALSE
"RADMACHER_AML_PROGNOSIS",0.028102336825141,0.080627866122151,0.0852370970743608,0.732363283334719,1.26001640194696,75,"RADMACHER_AML_PROGNOSIS","BOTH",FALSE
"DUAN_PRDM5_TARGETS",0.0281136638452237,0.080627866122151,0.0852370970743608,0.733057689173171,1.26107314723101,74,"DUAN_PRDM5_TARGETS","BOTH",FALSE
"ALONSO_METASTASIS_EMT_UP",0.0283710217755444,0.0811957275919346,0.0865239251810879,0.795562418951175,1.3312566038702,34,"ALONSO_METASTASIS_EMT","UP",FALSE
"XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_UP",0.0283710217755444,0.0811957275919346,0.0865239251810879,0.795268737706393,1.330765171536,34,"XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR","UP",FALSE
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5",0.0284552845528455,0.0813517853046869,0.0873572860780536,0.81246869614734,1.34296702691224,27,"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5","BOTH",FALSE
"SMID_BREAST_CANCER_LUMINAL_A_UP",0.0285369774919614,0.0815001778893595,0.0844603778325338,0.726940674241553,1.25207705793277,82,"SMID_BREAST_CANCER_LUMINAL_A","UP",FALSE
"TSENG_IRS1_TARGETS_UP",0.0286343612334802,0.0816141464520517,0.0841553633643137,0.713661651525731,1.23204357789301,107,"TSENG_IRS1_TARGETS","UP",FALSE
"SHIN_B_CELL_LYMPHOMA_CLUSTER_8",0.0286850921273032,0.0816141464520517,0.086034814321778,0.794817218921692,1.33000962131192,34,"SHIN_B_CELL_LYMPHOMA_CLUSTER_8","BOTH",FALSE
"FARMER_BREAST_CANCER_BASAL_VS_LULMINAL",0.0286971302869713,0.0816141464520517,0.0840040435343081,0.659436248151501,1.14623716997874,310,"FARMER_BREAST_CANCER_BASAL_VS_LULMINAL","BOTH",FALSE
"JAEGER_METASTASIS_DN",0.0286971302869713,0.0816141464520517,0.0840040435343081,0.677440199490703,1.17501617056738,207,"JAEGER_METASTASIS","DN",FALSE
"ZHU_CMV_ALL_UP",0.0287316047652418,0.0816141464520517,0.0840040435343081,0.714422935979091,1.23392928931197,103,"ZHU_CMV_ALL","UP",FALSE
"XU_CREBBP_TARGETS_DN",0.0287695332712408,0.0816141464520517,0.0853949304825912,0.781508088958182,1.31841561114531,39,"XU_CREBBP_TARGETS","DN",FALSE
"LEE_AGING_MUSCLE_UP",0.0288010017739747,0.0816141464520517,0.0857131468775338,0.792222758825811,1.32819736464182,35,"LEE_AGING_MUSCLE","UP",FALSE
"LIANG_SILENCED_BY_METHYLATION_UP",0.0288451303885045,0.0816141464520517,0.0865239251810879,0.809067283339744,1.33988361581497,28,"LIANG_SILENCED_BY_METHYLATION","UP",FALSE
"HILLION_HMGA1B_TARGETS",0.0288703349763605,0.0816141464520517,0.0840040435343081,0.72928513684577,1.25552169847534,77,"HILLION_HMGA1B_TARGETS","BOTH",FALSE
"FUJII_YBX1_TARGETS_UP",0.0288909599254427,0.0816141464520517,0.0852370970743608,0.779964200844662,1.31632059232552,40,"FUJII_YBX1_TARGETS","UP",FALSE
"SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER",0.0289050102017683,0.0816141464520517,0.0892755851408452,0.85023418610957,1.35662939256759,17,"SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER","BOTH",FALSE
"WOO_LIVER_CANCER_RECURRENCE_DN",0.0289465459785019,0.0816471647393621,0.352487857583619,-0.435566086262002,-1.34459311606328,78,"WOO_LIVER_CANCER_RECURRENCE","DN",FALSE
"LANDIS_ERBB2_BREAST_TUMORS_324_UP",0.029002900290029,0.0817218694063021,0.0835547516226498,0.69477495924824,1.20176991608878,148,"LANDIS_ERBB2_BREAST_TUMORS_324","UP",FALSE
"LEE_LIVER_CANCER_HEPATOBLAST",0.0290690967816357,0.0818241242742339,0.0898202850323628,0.86388955944387,1.36346715294515,15,"LEE_LIVER_CANCER_HEPATOBLAST","BOTH",FALSE
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP",0.0291320452497748,0.081839931223646,0.0834065212039972,0.710618997184973,1.22701762871646,112,"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL","UP",FALSE
"ISSAEVA_MLL2_TARGETS",0.0291459327714025,0.081839931223646,0.0840040435343081,0.75568812785302,1.29454648733837,55,"ISSAEVA_MLL2_TARGETS","BOTH",FALSE
"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN",0.0291644491750931,0.081839931223646,0.086034814321778,0.808669804356292,1.33922535711569,28,"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA","DN",FALSE
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN",0.0293970602939706,0.0823328415003495,0.0829663391489805,0.648241524873968,1.1273298455191,425,"GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID","DN",FALSE
"MCBRYAN_PUBERTAL_BREAST_6_7WK_UP",0.0294029402940294,0.0823328415003495,0.0829663391489805,0.682421811947628,1.18246744819932,188,"MCBRYAN_PUBERTAL_BREAST_6_7WK","UP",FALSE
"BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN",0.0294303797468354,0.0823328415003495,0.0852370970743608,0.801916886040565,1.33458248415136,31,"BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER","DN",FALSE
"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D",0.0294970502949705,0.08243506599289,0.0828210936072908,0.66840514560048,1.16058278729299,246,"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D","BOTH",FALSE
"MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT",0.0295419340562071,0.0824762567120232,0.087188756630299,0.836089584421499,1.35188101762271,20,"MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT","BOTH",FALSE
"LEE_LIVER_CANCER_SURVIVAL_DN",0.0296,0.082554128440367,0.0826765785309944,0.686086975768449,1.18765065299375,173,"LEE_LIVER_CANCER_SURVIVAL","DN",FALSE
"CHEN_HOXA5_TARGETS_9HR_DN",0.0297009210390148,0.082751242324587,0.0840040435343081,0.779663615317755,1.31530395705466,39,"CHEN_HOXA5_TARGETS_9HR","DN",FALSE
"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN",0.02986139421117,0.0831137075908048,0.0831123213823906,0.75828409738783,1.29580132263999,52,"CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25","DN",FALSE
"DOANE_BREAST_CANCER_ESR1_DN",0.0300353356890459,0.0833631003725845,0.0837037443963104,0.783989816527587,1.31863415738403,37,"DOANE_BREAST_CANCER_ESR1","DN",FALSE
"CONRAD_STEM_CELL",0.0300532192424084,0.0833631003725845,0.0838535061362348,0.790654082414358,1.32556740753385,35,"CONRAD_STEM_CELL","BOTH",FALSE
"LI_ADIPOGENESIS_BY_ACTIVATED_PPARG",0.0300708895495083,0.0833631003725845,0.0878685871563087,0.854752396577314,1.35771114027653,16,"LI_ADIPOGENESIS_BY_ACTIVATED_PPARG","BOTH",FALSE
"RASHI_RESPONSE_TO_IONIZING_RADIATION_3",0.0300728728317767,0.0833631003725845,0.0831123213823906,0.768822174462525,1.30507935215033,45,"RASHI_RESPONSE_TO_IONIZING_RADIATION_3","BOTH",FALSE
"CHIN_BREAST_CANCER_COPY_NUMBER_UP",0.0301348999129678,0.0834085702024478,0.0855536111942314,0.823768699455745,1.34587548512769,23,"CHIN_BREAST_CANCER_COPY_NUMBER","UP",FALSE
"KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN",0.0301502470505193,0.0834085702024478,0.0822473549270266,0.732835345606527,1.26061880663748,72,"KOKKINAKIS_METHIONINE_DEPRIVATION_96HR","DN",FALSE
"ENGELMANN_CANCER_PROGENITORS_DN",0.0302384576357179,0.0835186335179365,0.0823897152356557,0.75186045411624,1.28792761895223,57,"ENGELMANN_CANCER_PROGENITORS","DN",FALSE
"KANAI_YAP_TAZ_UP",0.0302510839971766,0.0835186335179365,0.0821057009024537,0.732522340661832,1.26008037747707,72,"KANAI_YAP_TAZ","UP",FALSE
"HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP",0.0302969703029697,0.0835609987388358,0.0816849181752493,0.669554324479884,1.16232618355955,238,"HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE","UP",FALSE
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN",0.030508132134559,0.0840195385348658,0.081824488294614,0.737562513017172,1.2671634639948,66,"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS","DN",FALSE
"SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN",0.0305246422893482,0.0840195385348658,0.0838535061362348,0.803732554530648,1.3341942055354,29,"SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73","DN",FALSE
"FOROUTAN_INTEGRATED_TGFB_EMT_DN",0.0306513409961686,0.0842834863975048,0.0815460312657354,0.733542953696589,1.26203154079713,71,"FOROUTAN_INTEGRATED_TGFB_EMT","DN",FALSE
"HUANG_DASATINIB_SENSITIVITY_UP",0.030766137140559,0.0844394690548537,0.0812702847276304,0.727330821067912,1.25255068689954,78,"HUANG_DASATINIB_SENSITIVITY","UP",FALSE
"BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP",0.030799400161495,0.0844394690548537,0.087188756630299,0.86218929440814,1.36078364380654,15,"BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE","UP",FALSE
"TING_SILENCED_BY_DICER",0.030808729139923,0.0844394690548537,0.0838535061362348,0.809476263863934,1.33802069740325,27,"TING_SILENCED_BY_DICER","BOTH",FALSE
"MA_MYELOID_DIFFERENTIATION_DN",0.0308315166614762,0.0844394690548537,0.082532787767263,0.779993544258314,1.31381045720231,38,"MA_MYELOID_DIFFERENTIATION","DN",FALSE
"NUTT_GBM_VS_AO_GLIOMA_UP",0.031099250744124,0.0850643699078853,0.0816849181752493,0.767811432889064,1.30336361345067,45,"NUTT_GBM_VS_AO_GLIOMA","UP",FALSE
"GNATENKO_PLATELET_SIGNATURE",0.0311429461227032,0.0850643699078853,0.0821057009024537,0.779185071151573,1.31244867615961,38,"GNATENKO_PLATELET_SIGNATURE","BOTH",FALSE
"ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN",0.0311529600320545,0.0850643699078853,0.0805924900764779,0.714043006967275,1.23279725457357,101,"ELVIDGE_HIF1A_AND_HIF2A_TARGETS","DN",FALSE
"BURTON_ADIPOGENESIS_2",0.0312720669827499,0.0852038466661726,0.080726747877111,0.732988704123213,1.26074307965701,70,"BURTON_ADIPOGENESIS_2","BOTH",FALSE
"TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_DN",0.0312854228066198,0.0852038466661726,0.0857131468775338,0.848115632048836,1.35324903835991,17,"TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20","DN",FALSE
"SUZUKI_RESPONSE_TO_TSA",0.0313286073633661,0.0852038466661726,0.086034814321778,0.8533626591562,1.35550364488224,16,"SUZUKI_RESPONSE_TO_TSA","BOTH",FALSE
"YIH_RESPONSE_TO_ARSENITE_C4",0.0313286073633661,0.0852038466661726,0.086034814321778,0.853448559858149,1.35564009181173,16,"YIH_RESPONSE_TO_ARSENITE_C4","BOTH",FALSE
"SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP",0.0314130768443671,0.0852809162668318,0.0811334140842608,0.761269720918469,1.29732064494171,48,"SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE","UP",FALSE
"STEGER_ADIPOGENESIS_DN",0.0314192849404117,0.0852809162668318,0.0835547516226498,0.819211916540019,1.34314482789616,24,"STEGER_ADIPOGENESIS","DN",FALSE
"TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP",0.0314579552329099,0.0853012542291788,0.080458872405786,0.732758790584383,1.26068241928251,71,"TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL","UP",FALSE
"DORSAM_HOXA9_TARGETS_DN",0.0316455696202532,0.0857250281990224,0.0821057009024537,0.79838783288693,1.32870929129751,31,"DORSAM_HOXA9_TARGETS","DN",FALSE
"SASSON_RESPONSE_TO_GONADOTROPHINS_DN",0.0317396544797107,0.085810915591736,0.0799307015710976,0.723044366653234,1.24620517899539,83,"SASSON_RESPONSE_TO_GONADOTROPHINS","DN",FALSE
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN",0.0317604355716878,0.085810915591736,0.0800618093065621,0.732356380110375,1.25999008803185,71,"MULLIGHAN_NPM1_MUTATED_SIGNATURE_2","DN",FALSE
"JIANG_HYPOXIA_NORMAL",0.0318,0.085810915591736,0.079670326613859,0.67828480362146,1.17557492528745,196,"JIANG_HYPOXIA_NORMAL","BOTH",FALSE
"ZHAN_V2_LATE_DIFFERENTIATION_GENES",0.0318379160636758,0.085810915591736,0.0809972046193163,0.77355388322371,1.3070917622173,41,"ZHAN_V2_LATE_DIFFERENTIATION_GENES","BOTH",FALSE
"MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP",0.0318526543878657,0.085810915591736,0.0829663391489805,0.818579813693881,1.34210845909909,24,"MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE","UP",FALSE
"DELLA_RESPONSE_TO_TSA_AND_BUTYRATE",0.0318654569595043,0.085810915591736,0.0838535061362348,0.831989912540917,1.34525222006667,20,"DELLA_RESPONSE_TO_TSA_AND_BUTYRATE","BOTH",FALSE
"GRADE_COLON_AND_RECTAL_CANCER_UP",0.031996800319968,0.0860535651852917,0.0794123736887832,0.661885733381329,1.15034739382484,283,"GRADE_COLON_AND_RECTAL_CANCER","UP",FALSE
"FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN",0.0320184683328315,0.0860535651852917,0.0795410497699044,0.721805298948784,1.24471153128121,85,"FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE","DN",FALSE
"EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION",0.0321810443267933,0.0864056303023616,0.080726747877111,0.777602146713743,1.30978241988776,38,"EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION","BOTH",FALSE
"BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP",0.0322967703229677,0.0866313368663134,0.0790299034720993,0.665844276385067,1.15671789142542,254,"BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS","UP",FALSE
"AMIT_DELAYED_EARLY_GENES",0.032355915065723,0.0867049790595671,0.0838535061362348,0.841553611656323,1.34935388178193,18,"AMIT_DELAYED_EARLY_GENES","BOTH",FALSE
"MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN",0.0325227659361553,0.087066817613817,0.078777842678775,0.703272734956533,1.21418778976637,118,"MULLIGHAN_NPM1_MUTATED_SIGNATURE_1","DN",FALSE
"ABE_VEGFA_TARGETS",0.0326456585808207,0.0873103830665937,0.0838535061362348,0.847089384879236,1.35161156353584,17,"ABE_VEGFA_TARGETS","BOTH",FALSE
"NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER",0.0327193932827736,0.0874221289274106,0.081824488294614,0.817027355253768,1.33956311462562,24,"NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER","BOTH",FALSE
"WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP",0.0328062815962138,0.087455389214924,0.081407821962867,0.810440535641666,1.33543528784226,26,"WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER","UP",FALSE
"HU_GENOTOXIC_DAMAGE_4HR",0.0328159183248255,0.087455389214924,0.0800618093065621,0.784443480519205,1.31705543955945,36,"HU_GENOTOXIC_DAMAGE_4HR","BOTH",FALSE
