metabolite_id,metabolite_name,compartment,gene_symbol,reaction_id
MAM03811c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",c,ABCB4,MAR11593
MAM03811c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",c,ATP10A,MAR11593
MAM03811c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",c,ATP8B1,MAR11593
MAM03811c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",c,ABCA1,MAR11593
MAM03811c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",c,ATP8B2,MAR11593
MAM03812c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",c,ABCB4,MAR11594
MAM03812c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",c,ATP10A,MAR11594
MAM03812c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",c,ATP8B1,MAR11594
MAM03812c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",c,ABCA1,MAR11594
MAM03812c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",c,ATP8B2,MAR11594
MAM03813c,1-Heptadecanoylglycerophosphocholine,c,ABCB4,MAR11595
MAM03813c,1-Heptadecanoylglycerophosphocholine,c,ATP10A,MAR11595
MAM03813c,1-Heptadecanoylglycerophosphocholine,c,ATP8B1,MAR11595
MAM03813c,1-Heptadecanoylglycerophosphocholine,c,ABCA1,MAR11595
MAM03813c,1-Heptadecanoylglycerophosphocholine,c,ATP8B2,MAR11595
MAM03814c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",c,ABCB4,MAR11596
MAM03814c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",c,ATP10A,MAR11596
MAM03814c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",c,ATP8B1,MAR11596
MAM03814c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",c,ABCA1,MAR11596
MAM03814c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",c,ATP8B2,MAR11596
MAM03815c,1-Myristoylglycerophosphocholine,c,ABCB4,MAR11597
MAM03815c,1-Myristoylglycerophosphocholine,c,ATP10A,MAR11597
MAM03815c,1-Myristoylglycerophosphocholine,c,ATP8B1,MAR11597
MAM03815c,1-Myristoylglycerophosphocholine,c,ABCA1,MAR11597
MAM03815c,1-Myristoylglycerophosphocholine,c,ATP8B2,MAR11597
MAM03816c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",c,ABCB4,MAR11598
MAM03816c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",c,ATP10A,MAR11598
MAM03816c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",c,ATP8B1,MAR11598
MAM03816c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",c,ABCA1,MAR11598
MAM03816c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",c,ATP8B2,MAR11598
MAM03818c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",c,ABCB4,MAR11599
MAM03818c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",c,ATP10A,MAR11599
MAM03818c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",c,ATP8B1,MAR11599
MAM03818c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",c,ABCA1,MAR11599
MAM03818c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",c,ATP8B2,MAR11599
MAM03817c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",c,ABCB4,MAR11600
MAM03817c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",c,ATP10A,MAR11600
MAM03817c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",c,ATP8B1,MAR11600
MAM03817c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",c,ABCA1,MAR11600
MAM03817c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",c,ATP8B2,MAR11600
MAM03819c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",c,ABCB4,MAR11601
MAM03819c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",c,ATP10A,MAR11601
MAM03819c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",c,ATP8B1,MAR11601
MAM03819c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",c,ABCA1,MAR11601
MAM03819c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",c,ATP8B2,MAR11601
MAM03820c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",c,ABCB4,MAR11602
MAM03820c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",c,ATP10A,MAR11602
MAM03820c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",c,ATP8B1,MAR11602
MAM03820c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",c,ABCA1,MAR11602
MAM03820c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",c,ATP8B2,MAR11602
MAM03821c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",c,ABCB4,MAR11603
MAM03821c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",c,ATP10A,MAR11603
MAM03821c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",c,ATP8B1,MAR11603
MAM03821c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",c,ABCA1,MAR11603
MAM03821c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",c,ATP8B2,MAR11603
MAM03822c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",c,ABCB4,MAR11604
MAM03822c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",c,ATP10A,MAR11604
MAM03822c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",c,ATP8B1,MAR11604
MAM03822c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",c,ABCA1,MAR11604
MAM03822c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",c,ATP8B2,MAR11604
MAM03823c,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",c,ABCB4,MAR11605
MAM03823c,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",c,ATP10A,MAR11605
MAM03823c,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",c,ATP8B1,MAR11605
MAM03823c,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",c,ABCA1,MAR11605
MAM03823c,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",c,ATP8B2,MAR11605
MAM03824c,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",c,ABCB4,MAR11606
MAM03824c,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",c,ATP10A,MAR11606
MAM03824c,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",c,ATP8B1,MAR11606
MAM03824c,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",c,ABCA1,MAR11606
MAM03824c,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",c,ATP8B2,MAR11606
MAM03826c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",c,ABCB4,MAR11607
MAM03826c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",c,ATP10A,MAR11607
MAM03826c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",c,ATP8B1,MAR11607
MAM03826c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",c,ABCA1,MAR11607
MAM03826c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",c,ATP8B2,MAR11607
MAM03825c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",c,ABCB4,MAR11608
MAM03825c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",c,ATP10A,MAR11608
MAM03825c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",c,ATP8B1,MAR11608
MAM03825c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",c,ABCA1,MAR11608
MAM03825c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",c,ATP8B2,MAR11608
MAM03828c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",c,ABCB4,MAR11609
MAM03828c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",c,ATP10A,MAR11609
MAM03828c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",c,ATP8B1,MAR11609
MAM03828c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",c,ABCA1,MAR11609
MAM03828c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",c,ATP8B2,MAR11609
MAM03832c,1-Oleoylglycerophosphocholine (Delta 9),c,ABCB4,MAR11610
MAM03832c,1-Oleoylglycerophosphocholine (Delta 9),c,ATP10A,MAR11610
MAM03832c,1-Oleoylglycerophosphocholine (Delta 9),c,ATP8B1,MAR11610
MAM03832c,1-Oleoylglycerophosphocholine (Delta 9),c,ABCA1,MAR11610
MAM03832c,1-Oleoylglycerophosphocholine (Delta 9),c,ATP8B2,MAR11610
MAM03834c,1-Palmitoleoylglycerophosphocholine (Delta 9),c,ABCB4,MAR11611
MAM03834c,1-Palmitoleoylglycerophosphocholine (Delta 9),c,ATP10A,MAR11611
MAM03834c,1-Palmitoleoylglycerophosphocholine (Delta 9),c,ATP8B1,MAR11611
MAM03834c,1-Palmitoleoylglycerophosphocholine (Delta 9),c,ABCA1,MAR11611
MAM03834c,1-Palmitoleoylglycerophosphocholine (Delta 9),c,ATP8B2,MAR11611
MAM03835c,1-Stearoylglycerophosphocholine,c,ABCB4,MAR11612
MAM03835c,1-Stearoylglycerophosphocholine,c,ATP10A,MAR11612
MAM03835c,1-Stearoylglycerophosphocholine,c,ATP8B1,MAR11612
MAM03835c,1-Stearoylglycerophosphocholine,c,ABCA1,MAR11612
MAM03835c,1-Stearoylglycerophosphocholine,c,ATP8B2,MAR11612
MAM01371c,ATP,c,ATP11A,MAR11613
MAM01371c,ATP,c,ATP11C,MAR11613
MAM02040c,H2O,c,ATP11A,MAR11613
MAM02040c,H2O,c,ATP11C,MAR11613
MAM03838c,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),c,ATP11A,MAR11613
MAM03838c,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),c,ATP11C,MAR11613
MAM01285c,ADP,c,ATP11A,MAR11613
MAM01285c,ADP,c,ATP11C,MAR11613
MAM02039c,H+,c,ATP11A,MAR11613
MAM02039c,H+,c,ATP11C,MAR11613
MAM02751c,Pi,c,ATP11A,MAR11613
MAM02751c,Pi,c,ATP11C,MAR11613
MAM03839c,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),c,ATP11A,MAR11614
MAM03839c,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),c,ATP11C,MAR11614
MAM03840c,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),c,ATP11A,MAR11615
MAM03840c,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),c,ATP11C,MAR11615
MAM03841c,1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),c,ATP11A,MAR11616
MAM03841c,1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),c,ATP11C,MAR11616
MAM03842c,"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",c,ATP11A,MAR11617
MAM03842c,"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",c,ATP11C,MAR11617
MAM03843c,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),c,ATP11A,MAR11618
MAM03843c,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),c,ATP11C,MAR11618
MAM03844c,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",c,ATP11A,MAR11619
MAM03844c,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",c,ATP11C,MAR11619
MAM03846c,"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",c,ATP11A,MAR11620
MAM03846c,"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",c,ATP11C,MAR11620
MAM03847c,2-Linoleoylglycerophosphoethanolamine,c,ATP11A,MAR11621
MAM03847c,2-Linoleoylglycerophosphoethanolamine,c,ATP11C,MAR11621
MAM03848c,1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,c,ATP11A,MAR11622
MAM03848c,1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,c,ATP11C,MAR11622
MAM03855c,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",c,ATP11A,MAR11623
MAM03855c,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",c,ATP11C,MAR11623
MAM03856c,"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",c,ATP11A,MAR11624
MAM03856c,"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",c,ATP11C,MAR11624
MAM03860c,1-Palmitoylglycerophosphoethanolamine,c,ATP11A,MAR11625
MAM03860c,1-Palmitoylglycerophosphoethanolamine,c,ATP11C,MAR11625
MAM03859c,1-Oleoylglycerophosphoethanolamine (Delta 9),c,ATP11A,MAR11626
MAM03859c,1-Oleoylglycerophosphoethanolamine (Delta 9),c,ATP11C,MAR11626
MAM03833c,1-Palmitoylglycerophosphocholine,c,ABCB4,MAR11627
MAM03833c,1-Palmitoylglycerophosphocholine,c,ATP10A,MAR11627
MAM03833c,1-Palmitoylglycerophosphocholine,c,ATP8B1,MAR11627
MAM03833c,1-Palmitoylglycerophosphocholine,c,ABCA1,MAR11627
MAM03833c,1-Palmitoylglycerophosphocholine,c,ATP8B2,MAR11627
MAM03861c,1-Stearoylglycerophosphoethanolamine,c,ATP11A,MAR11628
MAM03861c,1-Stearoylglycerophosphoethanolamine,c,ATP11C,MAR11628
MAM01371c,ATP,c,ABCB1,MAR11648
MAM01695c,digalactosylceramidesulfate,c,ABCC1,MAR11648
MAM01695c,digalactosylceramidesulfate,c,ABCB1,MAR11648
MAM02040c,H2O,c,ABCB1,MAR11648
MAM01285c,ADP,c,ABCB1,MAR11648
MAM02039c,H+,c,ABCB1,MAR11648
MAM02751c,Pi,c,ABCB1,MAR11648
MAM02908c,SM pool,c,ABCC1,MAR11695
MAM02908c,SM pool,c,ABCB1,MAR11695
MAM03936c,"Sm (D18:0/24:1), Sphingomyelin",c,ABCC1,MAR11696
MAM03936c,"Sm (D18:0/24:1), Sphingomyelin",c,ABCB1,MAR11696
MAM03937c,"Sm (D18:1/14:0), Sphingomyelin",c,ABCC1,MAR11698
MAM03937c,"Sm (D18:1/14:0), Sphingomyelin",c,ABCB1,MAR11698
MAM03938c,"Sm (D18:1/15:0), Sphingomyelin",c,ABCC1,MAR11700
MAM03938c,"Sm (D18:1/15:0), Sphingomyelin",c,ABCB1,MAR11700
MAM03940c,"Sm (D18:1/16:0), Sphingomyelin",c,ABCC1,MAR11702
MAM03940c,"Sm (D18:1/16:0), Sphingomyelin",c,ABCB1,MAR11702
MAM03939c,"Sm (D18:1/16:1), Sphingomyelin",c,ABCC1,MAR11704
MAM03939c,"Sm (D18:1/16:1), Sphingomyelin",c,ABCB1,MAR11704
MAM03941c,"Sm (D18:1/17:0), Sphingomyelin",c,ABCC1,MAR11706
MAM03941c,"Sm (D18:1/17:0), Sphingomyelin",c,ABCB1,MAR11706
MAM03943c,"Sm (D18:1/18:0), Sphingomyelin",c,ABCC1,MAR11708
MAM03943c,"Sm (D18:1/18:0), Sphingomyelin",c,ABCB1,MAR11708
MAM03942c,"Sm (D18:1/18:1), Sphingomyelin",c,ABCC1,MAR11710
MAM03942c,"Sm (D18:1/18:1), Sphingomyelin",c,ABCB1,MAR11710
MAM03945c,"Sm (D18:1/20:0), Sphingomyelin",c,ABCC1,MAR11712
MAM03945c,"Sm (D18:1/20:0), Sphingomyelin",c,ABCB1,MAR11712
MAM03944c,"Sm (D18:1/20:1), Sphingomyelin",c,ABCC1,MAR11714
MAM03944c,"Sm (D18:1/20:1), Sphingomyelin",c,ABCB1,MAR11714
MAM03946c,"Sm (D18:1/21:0), Sphingomyelin",c,ABCC1,MAR11716
MAM03946c,"Sm (D18:1/21:0), Sphingomyelin",c,ABCB1,MAR11716
MAM03948c,"Sm (D18:1/22:0), Sphingomyelin",c,ABCC1,MAR11718
MAM03948c,"Sm (D18:1/22:0), Sphingomyelin",c,ABCB1,MAR11718
MAM03947c,"Sm (D18:1/22:1), Sphingomyelin",c,ABCC1,MAR11720
MAM03947c,"Sm (D18:1/22:1), Sphingomyelin",c,ABCB1,MAR11720
MAM03949c,"Sm (D18:1/23:0), Sphingomyelin",c,ABCC1,MAR11722
MAM03949c,"Sm (D18:1/23:0), Sphingomyelin",c,ABCB1,MAR11722
MAM03950c,"Sm (D18:0/24:0), Sphingomyelin",c,ABCC1,MAR11724
MAM03950c,"Sm (D18:0/24:0), Sphingomyelin",c,ABCB1,MAR11724
MAM03951c,"Sm (D18:0/25:0), Sphingomyelin",c,ABCC1,MAR11726
MAM03951c,"Sm (D18:0/25:0), Sphingomyelin",c,ABCB1,MAR11726
MAM03188c,2-Hydroxy-Glutarate,c,SLC22A8,MAR11731
MAM03614c,Glutarate,c,SLC22A8,MAR11734
MAM03982m,"Trans7,10-Hexadecadienoyl Coenzyme A",m,ACOT8,MAR11736
MAM03982m,"Trans7,10-Hexadecadienoyl Coenzyme A",m,ACOT7,MAR11736
MAM03982m,"Trans7,10-Hexadecadienoyl Coenzyme A",m,ACOT2,MAR11736
MAM03982m,"Trans7,10-Hexadecadienoyl Coenzyme A",m,ACOT13,MAR11736
MAM03981m,"7Z,10Z-Hexadecadienoic Acid",m,ACOT8,MAR11736
MAM03981m,"7Z,10Z-Hexadecadienoic Acid",m,ACOT7,MAR11736
MAM03981m,"7Z,10Z-Hexadecadienoic Acid",m,ACOT2,MAR11736
MAM03981m,"7Z,10Z-Hexadecadienoic Acid",m,ACOT13,MAR11736
MAM03981m,"7Z,10Z-Hexadecadienoic Acid",m,UCP1,MAR11737
MAM03658m,"7,10,13-Hexadecatrienoyl Coenzyme A",m,ACOT8,MAR11740
MAM03658m,"7,10,13-Hexadecatrienoyl Coenzyme A",m,ACOT7,MAR11740
MAM03658m,"7,10,13-Hexadecatrienoyl Coenzyme A",m,ACOT2,MAR11740
MAM03658m,"7,10,13-Hexadecatrienoyl Coenzyme A",m,ACOT13,MAR11740
MAM03657m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",m,ACOT8,MAR11740
MAM03657m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",m,ACOT7,MAR11740
MAM03657m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",m,ACOT2,MAR11740
MAM03657m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",m,ACOT13,MAR11740
MAM03657m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",m,UCP1,MAR11741
MAM03683m,Trans-Delta-2-Heptadecanoyl Coenzyme A,m,ACADL,MAR11744
MAM03683m,Trans-Delta-2-Heptadecanoyl Coenzyme A,m,ACOT8,MAR11745
MAM03683m,Trans-Delta-2-Heptadecanoyl Coenzyme A,m,ACOT7,MAR11745
MAM03683m,Trans-Delta-2-Heptadecanoyl Coenzyme A,m,ACOT2,MAR11745
MAM03683m,Trans-Delta-2-Heptadecanoyl Coenzyme A,m,ACOT13,MAR11745
MAM03682m,Trans-Delta-2-Heptadecanoic Acid,m,ACOT8,MAR11745
MAM03682m,Trans-Delta-2-Heptadecanoic Acid,m,ACOT7,MAR11745
MAM03682m,Trans-Delta-2-Heptadecanoic Acid,m,ACOT2,MAR11745
MAM03682m,Trans-Delta-2-Heptadecanoic Acid,m,ACOT13,MAR11745
MAM03682m,Trans-Delta-2-Heptadecanoic Acid,m,UCP1,MAR11746
MAM02040c,H2O,c,ACOT11,MAR11749
MAM03007c,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA",c,ACOT13,MAR11749
MAM03007c,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA",c,ACOT7,MAR11749
MAM03007c,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA",c,ACOT1,MAR11749
MAM03007c,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA",c,ACOT11,MAR11749
MAM01597c,CoA,c,ACOT11,MAR11749
MAM02039c,H+,c,ACOT11,MAR11749
MAM03568c,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",c,ACOT13,MAR11749
MAM03568c,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",c,ACOT7,MAR11749
MAM03568c,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",c,ACOT1,MAR11749
MAM03568c,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",c,ACOT11,MAR11749
MAM03284m,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",m,ACOT8,MAR11752
MAM03284m,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",m,ACOT7,MAR11752
MAM03284m,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",m,ACOT2,MAR11752
MAM03284m,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",m,ACOT13,MAR11752
MAM03283m,"5,8,11,14,17-Eicosapentenoic Acid",m,ACOT8,MAR11752
MAM03283m,"5,8,11,14,17-Eicosapentenoic Acid",m,ACOT7,MAR11752
MAM03283m,"5,8,11,14,17-Eicosapentenoic Acid",m,ACOT2,MAR11752
MAM03283m,"5,8,11,14,17-Eicosapentenoic Acid",m,ACOT13,MAR11752
MAM03283m,"5,8,11,14,17-Eicosapentenoic Acid",m,UCP1,MAR11753
MAM00981c,4-coumarate,c,SLC22A11,MAR11756
MAM02147e,hydroxide,e,SLC22A11,MAR11756
MAM00971c,"4-androstene-3,17-dione",c,ABCB1,MAR11757
MAM00399c,16alpha-hydroxydehydroepiandrosterone,c,ABCB1,MAR11758
MAM01800c,etiocholanolone,c,ABCB1,MAR11759
MAM01064c,"5alpha-androstane-3,17-dione",c,ABCB1,MAR11760
MAM01065c,"5alpha-androstane-3alpha,17beta-diol",c,ABCB1,MAR11761
MAM00649c,2-hydroxyestradiol-17beta,c,ABCB1,MAR11762
MAM00660c,2-methoxyestrone,c,ABCB1,MAR11763
MAM00659c,2-methoxyestradiol-17beta,c,ABCB1,MAR11764
MAM00604c,21-hydroxyallopregnanolone,c,ABCB1,MAR11765
MAM00295c,11-deoxycortisol,c,ABCB1,MAR11766
MAM00294c,11-deoxycorticosterone,c,ABCB1,MAR11767
MAM01314c,allopregnanolone,c,ABCB1,MAR11769
MAM00409c,17alpha-hydroxyprogesterone,c,ABCB1,MAR11770
MAM00408c,17alpha-hydroxypregnenolone,c,ABCB1,MAR11771
MAM01072c,"5alpha-pregnane-3,20-dione",c,ABCB1,MAR11772
MAM02762c,pregnenolone sulfate,c,ABCB1,MAR11773
MAM00407c,17alpha-hydroxypregnenolone sulfate,c,ABCB1,MAR11774
MAM02473c,methylamine,c,AQP8,MAR11775
MAM01603c,coproporphyrin I,c,ABCC2,MAR11776
MAM00988c,4-hydroxy-2-nonenal,c,ABCC1,MAR11778
MAM00654c,2-hydroxyphenylacetate,c,SLC16A1,MAR11780
MAM02518c,N8-acetylspermidine,c,SLC22A1,MAR11781
MAM02601c,N-methylhistamine,c,SLC22A3,MAR11782
MAM02603c,N-methylsalsolinol,c,SLC22A2,MAR11783
MAM02875c,salsolinol,c,SLC22A2,MAR11784
MAM02803c,protoporphyrin,c,ABCG2,MAR11786
MAM01045e,"5,10-methylene-THF",e,SLC46A1,MAR11787
MAM03099c,tyramine,c,SLC29A4,MAR11788
MAM03088c,tryptamine,c,SLC29A4,MAR11789
MAM02603c,N-methylsalsolinol,c,SLC29A4,MAR11790
MAM02519e,Na+,e,ACE2,MAR11791
MAM02891e,selenomethionine,e,SLC38A1,MAR11791
MAM02891e,selenomethionine,e,ACE2,MAR11791
MAM02891e,selenomethionine,e,SLC6A19,MAR11791
MAM02891e,selenomethionine,e,SLC38A2,MAR11791
MAM02891e,selenomethionine,e,CLTRN,MAR11791
MAM02891e,selenomethionine,e,SLC22A5,MAR11791
MAM00028c,(18R)-HEPE,c,ABCC1,MAR11792
MAM00028c,(18R)-HEPE,c,ABCC4,MAR11792
MAM01039c,5(S)-HEPE,c,ABCC1,MAR11793
MAM01039c,5(S)-HEPE,c,ABCC4,MAR11793
MAM01050c,"5,15-DiHETE",c,ABCC1,MAR11794
MAM01050c,"5,15-DiHETE",c,ABCC4,MAR11794
MAM00385c,15-deoxy-prostaglandin J2,c,ABCC1,MAR11795
MAM00385c,15-deoxy-prostaglandin J2,c,ABCC4,MAR11795
MAM00293c,11-dehydro-thromboxane B2,c,ABCC1,MAR11796
MAM00293c,11-dehydro-thromboxane B2,c,ABCC4,MAR11796
MAM01603e,coproporphyrin I,e,SLCO1B3,MAR11797
MAM01603e,coproporphyrin I,e,SLCO1B1,MAR11797
MAM01604e,coproporphyrin III,e,SLCO1B3,MAR11798
MAM01604e,coproporphyrin III,e,SLCO1B1,MAR11798
MAM01604e,coproporphyrin III,e,SLCO2B1,MAR11798
MAM01371c,ATP,c,ABCB6,MAR11799
MAM01604c,coproporphyrin III,c,ABCC2,MAR11799
MAM01604c,coproporphyrin III,c,ABCB6,MAR11799
MAM02040c,H2O,c,ABCB6,MAR11799
MAM01285c,ADP,c,ABCB6,MAR11799
MAM02039c,H+,c,ABCB6,MAR11799
MAM02751c,Pi,c,ABCB6,MAR11799
MAM01045e,"5,10-methylene-THF",e,FOLR2,MAR11800
