"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.44300825145213e-260,4.77262526895942,1,0.512,1.97894151604145e-256,"1","LYZ"
1.26588750182282e-234,3.19799714678744,0.916,0.218,1.73603811999981e-230,"1","TYMP"
3.33407398085801e-223,2.22981684870767,0.959,0.216,4.57234905734868e-219,"1","LST1"
6.54051592490065e-223,2.79953664112835,0.978,0.359,8.96966353940875e-219,"1","LGALS1"
4.06995353351403e-222,3.16798620959077,0.781,0.106,5.58153427586114e-218,"1","CFD"
2.96835366554468e-221,2.53636781646135,0.957,0.242,4.07080021692797e-217,"1","AIF1"
5.26451153473628e-215,3.68568370716173,0.759,0.122,7.21975111873734e-211,"1","GRN"
2.30611218011204e-214,2.61803433084536,0.927,0.303,3.16260224380565e-210,"1","GPX1"
1.52384626850258e-211,2.92272006116627,0.944,0.346,2.08980277262444e-207,"1","GSTP1"
4.62625649323276e-206,2.60917616036448,1,0.987,6.3444481548194e-202,"1","FTL"
4.89480297757415e-201,2.12839990282912,0.996,0.732,6.71273280344519e-197,"1","S100A6"
7.20287872904086e-193,2.21131748321843,1,0.987,9.87802788900664e-189,"1","FTH1"
2.36036652993204e-189,2.03407896330432,0.94,0.225,3.2370066591488e-185,"1","FCER1G"
1.06041243118039e-179,2.35817696298798,0.942,0.428,1.45424960812079e-175,"1","CTSS"
5.37690902831989e-177,3.25831810693154,0.697,0.117,7.3738930414379e-173,"1","CEBPD"
3.56746818039213e-174,2.92707764770141,0.705,0.113,4.89242586258977e-170,"1","CD68"
2.32369285331773e-173,1.69977723207463,1,0.767,3.18671237903994e-169,"1","S100A4"
4.60463574406936e-172,3.1227880013845,0.72,0.139,6.31479745941672e-168,"1","LGALS3"
3.9942918375524e-171,3.00723894937152,0.766,0.187,5.47777182601937e-167,"1","AP1S2"
1.88561596244129e-166,2.52780732551853,0.875,0.311,2.58593373089199e-162,"1","NPC2"
2.66357088209109e-164,1.47965583674888,0.996,0.89,3.65282110769973e-160,"1","OAZ1"
