"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
1.6248872833333,12.9236602460317,9.8712259425628,2.11812251599535e-14,1.07554128440261e-11,22.4858590653765,"LOC55908","Up"
-2.00905840833335,11.3551829126984,-9.73652319621953,3.58916887762497e-14,1.72490366363917e-11,21.9728226271486,"PNRC1","Down"
-1.24492999583335,12.2279066825397,-9.73308941325487,3.63782564988331e-14,1.72490366363917e-11,21.9597217517669,"KLF6","Down"
2.53636366249997,11.7197293730159,9.7325517187522,3.64550464480155e-14,1.72490366363917e-11,21.9576701905851,"LOC730417","Up"
-0.964391891666686,13.7542284285714,-9.67177695692833,4.62741124378941e-14,2.14084610409893e-11,21.7256102467289,"MYADM","Down"
-1.70542817500001,11.2827306269841,-9.66277320132805,4.79397228497644e-14,2.16968932610706e-11,21.6912013418588,"C5AR1","Down"
-1.06713795416669,13.7306178809524,-9.60915061387863,5.9186314675381e-14,2.62170188346118e-11,21.4861217403837,"LDLR","Down"
-0.916284566666684,12.2142533492063,-9.56146106145839,7.1402008684185e-14,3.09691337249177e-11,21.3035133578103,"ITPRIP","Down"
0.753418262499977,12.575781952381,9.52909398170623,8.11082517239473e-14,3.44610753600175e-11,21.1794603749572,"ZNF226","Up"
-0.346668095833357,14.5994017936508,-9.51994424727962,8.40852749077467e-14,3.50114267660876e-11,21.1443754586171,"SLC38A2","NS"
-0.771594416666694,14.6740336904762,-9.49626771562594,9.23089433136881e-14,3.7681958644072e-11,21.0535529867788,"SGK","Down"
0.563157712499986,13.2799593730159,9.48155712828063,9.78209742639457e-14,3.85448994082969e-11,20.9970989540157,"AKTIP","Up"
1.15961574583332,12.0354541269841,9.48076827231098,9.81257346001122e-14,3.85448994082969e-11,20.9940710725113,"HEXIM2","Up"
1.05190402083332,12.9533437698413,9.46716534044593,1.03533713791106e-13,3.99160812484636e-11,20.9418501955164,"P8","Up"
-1.33732267083335,12.5309730952381,-9.41396891738797,1.27719861002979e-13,4.83454506585638e-11,20.7374797066821,"BCL3","Down"
1.56892608749998,11.2936736984127,9.39181039869753,1.39401173230362e-13,5.1824875455052e-11,20.6522801144147,"RNF43","Up"
0.839681812499991,13.5642143412698,9.38335095409945,1.44138894672574e-13,5.26460990910231e-11,20.6197426586491,"NUPR1","Up"
-2.45044472500001,11.6573765952381,-9.34977525272842,1.64594263990221e-13,5.90808272760761e-11,20.4905422219298,"GADD45G","Down"
-2.46948679583334,11.1212717301587,-9.30602350538546,1.95691897948517e-13,6.90527054811895e-11,20.3220451632425,"SIK1","Down"
-0.70927449583335,14.1296778968254,-9.27031496638451,2.25403853275303e-13,7.82113803556422e-11,20.1844096318312,"RHOB","Down"
-1.69746025833335,10.4515482063492,-9.26378024671607,2.31313012738425e-13,7.89459936426439e-11,20.1592111102119,"HBEGF","Down"
-2.13785450416668,10.4186602936508,-9.25555646830763,2.38971274463841e-13,8.02442413397209e-11,20.1274946132562,"ZC3H12A","Down"
-0.569809912500025,14.739264452381,-9.17419367590221,3.29924200269222e-13,1.09026855958808e-10,19.813420363398,"TRIB1","Down"
-1.74954162083335,11.9264643809524,-9.16518845044918,3.41924185328169e-13,1.11226868974174e-10,19.778627471702,"RRS1","Down"
