"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","drug_name"
"HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_UP","HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_UP",1,0.545090180360721,0.735784878270884,0.91897233201581,0.99604743083004,0.99604743083004,228,"tags=100%, list=46%, signal=55%","23030",0.0489954089862481,"holleman_vincristine_resistance_all_up"
"SASSON_RESPONSE_TO_FORSKOLIN_UP","SASSON_RESPONSE_TO_FORSKOLIN_UP",3,-0.410199332683902,-0.734358612627143,0.856925418569254,0.99604743083004,0.99604743083004,244,"tags=67%, list=49%, signal=34%","7984/8974",0.0402477565068868,"sasson_response_to_forskolin_up"
"NELSON_RESPONSE_TO_ANDROGEN_UP","NELSON_RESPONSE_TO_ANDROGEN_UP",2,-0.460634820816798,-0.723156976133894,0.893864013266998,0.99604743083004,0.99604743083004,124,"tags=50%, list=25%, signal=38%","10513",0.0422468188360053,"nelson_response_to_androgen_up"
"BLUM_RESPONSE_TO_SALIRASIB_DN","BLUM_RESPONSE_TO_SALIRASIB_DN",16,-0.256355990965016,-0.722616785120814,0.827850877192982,0.99604743083004,0.99604743083004,99,"tags=25%, list=20%, signal=21%","3320/368/7419/4522",0.0260437699289678,"blum_response_to_salirasib_dn"
"CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP","CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP",1,0.533066132264529,0.719554329485497,0.944664031620553,0.99604743083004,0.99604743083004,234,"tags=100%, list=47%, signal=53%","997",0.0477342401407188,"creighton_akt1_signaling_via_mtor_up"
"KYNG_RESPONSE_TO_H2O2_VIA_ERCC6","KYNG_RESPONSE_TO_H2O2_VIA_ERCC6",1,0.533066132264529,0.719554329485497,0.944664031620553,0.99604743083004,0.99604743083004,234,"tags=100%, list=47%, signal=53%","997",0.0477342401407188,"kyng_response_to_h2o2_via_ercc6"
"DOANE_RESPONSE_TO_ANDROGEN_DN","DOANE_RESPONSE_TO_ANDROGEN_DN",5,-0.347474747474747,-0.716918008129385,0.873837981407703,0.99604743083004,0.99604743083004,329,"tags=100%, list=66%, signal=35%","63897/513/8498/4174/6405",0.0329431471724691,"doane_response_to_androgen_dn"
"KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP","KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_UP",1,0.531062124248497,0.716849238021265,0.946640316205534,0.99604743083004,0.99604743083004,235,"tags=100%, list=47%, signal=53%","7205",0.0476387259290825,"kyng_response_to_h2o2_via_ercc6_up"
"MISSIAGLIA_REGULATED_BY_METHYLATION_UP","MISSIAGLIA_REGULATED_BY_METHYLATION_UP",5,-0.345230165868393,-0.71228693497657,0.873837981407703,0.99604743083004,0.99604743083004,63,"tags=20%, list=13%, signal=18%","928",0.0329431471724691,"missiaglia_regulated_by_methylation_up"
"STOSSI_RESPONSE_TO_ESTRADIOL","STOSSI_RESPONSE_TO_ESTRADIOL",3,-0.395180323186465,-0.707470858067896,0.896499238964992,0.99604743083004,0.99604743083004,180,"tags=67%, list=36%, signal=43%","771/5898",0.0381628909049257,"stossi_response_to_estradiol"
"MAYBURD_RESPONSE_TO_L663536_UP","MAYBURD_RESPONSE_TO_L663536_UP",2,-0.449799196787149,-0.706145980104738,0.917081260364842,0.99604743083004,0.99604743083004,277,"tags=100%, list=55%, signal=45%","7593/3556",0.0410713282497468,"mayburd_response_to_l663536_up"
"MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_5","MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_5",1,0.521042084168337,0.70332378070011,0.960474308300395,0.99604743083004,0.99604743083004,240,"tags=100%, list=48%, signal=52%","7494",0.0469758727821845,"mariadason_response_to_curcumin_sulindac_5"
"KANG_FLUOROURACIL_RESISTANCE_DN","KANG_FLUOROURACIL_RESISTANCE_DN",2,0.421225845811912,0.700776689858698,0.894736842105263,0.99604743083004,0.99604743083004,13,"tags=50%, list=3%, signal=49%","3691",0.0613026075396207,"kang_fluorouracil_resistance_dn"
"PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN",6,-0.322675103785159,-0.697448587475906,0.875162548764629,0.99604743083004,0.99604743083004,245,"tags=67%, list=49%, signal=34%","5714/5684/5711/5720",0.0318534652552707,"pellicciotta_hdac_in_antigen_presentation_dn"
"XU_RESPONSE_TO_TRETINOIN_DN","XU_RESPONSE_TO_TRETINOIN_DN",1,0.513026052104208,0.692503414843185,0.974308300395257,0.99604743083004,0.99604743083004,244,"tags=100%, list=49%, signal=51%","5891",0.0463227785794633,"xu_response_to_tretinoin_dn"
"CAFFAREL_RESPONSE_TO_THC_24HR_3_DN","CAFFAREL_RESPONSE_TO_THC_24HR_3_DN",1,-0.513026052104208,-0.689280041774548,0.969758064516129,0.99604743083004,0.99604743083004,245,"tags=100%, list=49%, signal=51%","5714",0.0474483193656297,"caffarel_response_to_thc_24hr_3_dn"
"EGUCHI_CELL_CYCLE_RB1_TARGETS","EGUCHI_CELL_CYCLE_RB1_TARGETS",1,0.507014028056112,0.684388140450491,0.990118577075099,0.99604743083004,0.99604743083004,247,"tags=100%, list=49%, signal=51%","4174",0.0455878202571231,"eguchi_cell_cycle_rb1_targets"
"GAJATE_RESPONSE_TO_TRABECTEDIN_DN","GAJATE_RESPONSE_TO_TRABECTEDIN_DN",1,0.507014028056112,0.684388140450491,0.990118577075099,0.99604743083004,0.99604743083004,247,"tags=100%, list=49%, signal=51%","4174",0.0455878202571231,"gajate_response_to_trabectedin_dn"
"MCDOWELL_ACUTE_LUNG_INJURY_UP","MCDOWELL_ACUTE_LUNG_INJURY_UP",2,-0.434433412002932,-0.682023022051383,0.938640132669983,0.99604743083004,0.99604743083004,128,"tags=50%, list=26%, signal=37%","4792",0.0400031517498194,"mcdowell_acute_lung_injury_up"
"MCCLUNG_COCAINE_REWARD_5D","MCCLUNG_COCAINE_REWARD_5D",4,0.306451612903226,0.681946605689238,0.892255892255892,0.99604743083004,0.99604743083004,348,"tags=100%, list=70%, signal=31%","112755/920/87/55734",0.0760837160951725,"mcclung_cocaine_reward_5d"
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP","BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP",3,-0.380281690140845,-0.68079860723356,0.919330289193303,0.99604743083004,0.99604743083004,312,"tags=100%, list=62%, signal=38%","6480/6617/2101",0.036993251998507,"bandres_response_to_carmustin_without_mgmt_48hr_up"
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP","BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_24HR_UP",1,0.503006012024048,0.678977957522029,0.99604743083004,0.99604743083004,0.99604743083004,249,"tags=100%, list=50%, signal=50%","6617",0.0453152441270267,"bandres_response_to_carmustin_mgmt_24hr_up"
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP","BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP",1,0.503006012024048,0.678977957522029,0.99604743083004,0.99604743083004,0.99604743083004,249,"tags=100%, list=50%, signal=50%","6617",0.0453152441270267,"bandres_response_to_carmustin_mgmt_48hr_up"
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP","BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP",1,0.503006012024048,0.678977957522029,0.99604743083004,0.99604743083004,0.99604743083004,249,"tags=100%, list=50%, signal=50%","6617",0.0453152441270267,"bandres_response_to_carmustin_without_mgmt_24hr_up"
"MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH",1,-0.50501002004008,-0.67851004112182,0.993951612903226,0.99604743083004,0.99604743083004,249,"tags=100%, list=50%, signal=50%","3675",0.0463227785794633,"mahadevan_gist_morphological_switch"
"MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_1","MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_1",2,-0.429718875502008,-0.674621605992919,0.940298507462687,0.99604743083004,0.99604743083004,287,"tags=100%, list=57%, signal=43%","2896/4627",0.0399218624292714,"mariadason_response_to_butyrate_curcumin_sulindac_tsa_1"
"MCCLUNG_COCAIN_REWARD_4WK","MCCLUNG_COCAIN_REWARD_4WK",3,-0.376541072073251,-0.674101972510843,0.922374429223744,0.99604743083004,0.99604743083004,191,"tags=67%, list=38%, signal=41%","10914/23411",0.0368389606870506,"mcclung_cocain_reward_4wk"
"SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP",5,-0.323601601548298,-0.667662376317993,0.913678618857902,0.99604743083004,0.99604743083004,193,"tags=40%, list=39%, signal=25%","8974/10175",0.0307752597613667,"schaeffer_prostate_development_6hr_up"
"WANG_CISPLATIN_RESPONSE_AND_XPC_UP","WANG_CISPLATIN_RESPONSE_AND_XPC_UP",10,-0.258656669164411,-0.653068706470877,0.89728453364817,0.99604743083004,0.99604743083004,63,"tags=20%, list=13%, signal=18%","928/634",0.0256927476530375,"wang_cisplatin_response_and_xpc_up"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14",9,-0.257218567730566,-0.622413501538533,0.924794359576968,0.99604743083004,0.99604743083004,260,"tags=78%, list=52%, signal=38%","5954/55173/9091/7414/328/64841/6634",0.0237915888102658,"yao_temporal_response_to_progesterone_cluster_14"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6",3,-0.340069311316123,-0.608808468851458,0.968036529680365,0.99604743083004,0.99604743083004,168,"tags=67%, list=34%, signal=45%","83641/5318",0.034566432206351,"yao_temporal_response_to_progesterone_cluster_6"
"PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP","PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP",8,-0.255093040206345,-0.597846326307684,0.944711538461538,0.99604743083004,0.99604743083004,87,"tags=25%, list=17%, signal=21%","79090/55973",0.0238622865877092,"pellicciotta_hdac_in_antigen_presentation_up"
"MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP","MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP",4,-0.305840613861117,-0.587660203860014,0.963120567375886,0.99604743083004,0.99604743083004,88,"tags=25%, list=18%, signal=21%","9741",0.0314209215415833,"martinez_response_to_trabectedin_up"
"HELLER_SILENCED_BY_METHYLATION_UP","HELLER_SILENCED_BY_METHYLATION_UP",5,-0.282061473301883,-0.581955814283516,0.960159362549801,0.99604743083004,0.99604743083004,277,"tags=60%, list=55%, signal=27%","7593/7205/5168",0.0282923737721473,"heller_silenced_by_methylation_up"
"COLDREN_GEFITINIB_RESISTANCE_DN","COLDREN_GEFITINIB_RESISTANCE_DN",4,-0.291552106903412,-0.560205423392457,0.974468085106383,0.99604743083004,0.99604743083004,227,"tags=75%, list=45%, signal=41%","5603/113791/9957",0.0308468245215279,"coldren_gefitinib_resistance_dn"
"HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN","HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN",13,-0.205890857866135,-0.547206925595075,0.963594994311718,0.99604743083004,0.99604743083004,71,"tags=15%, list=14%, signal=14%","1983/634",0.0194541744944906,"heller_hdac_targets_silenced_by_methylation_dn"
"MITSIADES_RESPONSE_TO_APLIDIN_UP","MITSIADES_RESPONSE_TO_APLIDIN_UP",17,-0.185253292472741,-0.519981707103403,0.980413492927095,0.99604743083004,0.99604743083004,196,"tags=35%, list=39%, signal=22%","113791/9929/7673/4792/9741/7738",0.0151993170205216,"mitsiades_response_to_aplidin_up"
"SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1","SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1",16,-0.180526395596748,-0.508868168535887,0.987938596491228,0.99604743083004,0.99604743083004,18,"tags=6%, list=4%, signal=6%","6376",0.0151993170205216,"sato_silenced_by_methylation_in_pancreatic_cancer_1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
