"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.10534912474763e-189,1.42537687126822,0.329,0.17,6.99231462419424e-185,"1","ARHGAP9"
2.53353794338445e-187,1.46220658637376,0.337,0.178,5.70476738711876e-183,"1","CCND2"
2.2562829657256e-185,1.50060038525401,0.309,0.156,5.08047235392433e-181,"1","SASH3"
1.33560009603752e-184,1.027361699029,0.524,0.371,3.00737073624768e-180,"1","FAM49B"
1.24599411149231e-180,0.789200242512619,0.64,0.495,2.80560494084722e-176,"1","EVL"
1.73254555436795e-180,1.21066122650512,0.415,0.247,3.9011728247703e-176,"1","ETS1"
2.20585590966807e-177,0.391134164394441,0.922,0.911,4.96692575179959e-173,"1","CFL1"
1.70323552297453e-168,1.25179152472495,0.375,0.217,3.83517542708176e-164,"1","CH17-189H20.1"
1.4768755126939e-166,1.1315390514751,0.433,0.274,3.32548059193284e-162,"1","DOK2"
1.06614032603378e-161,1.15433635828226,0.402,0.242,2.40062817213026e-157,"1","RORA"
4.80063950455479e-158,1.31621236274691,0.343,0.195,1.0809599972406e-153,"1","PRKCH"
2.41505951196564e-155,0.565910422036794,0.768,0.632,5.43798950309302e-151,"1","CCL5"
3.2521845207078e-155,0.291010607136526,0.982,0.977,7.32294388527774e-151,"1","MT-CO2"
2.04960164581729e-146,1.16076542699783,0.415,0.27,4.61508802588679e-142,"1","PIP4K2A"
1.96864136544149e-141,1.24635695927565,0.337,0.197,4.4327897625646e-137,"1","C5orf56"
7.26133865942497e-140,1.18700015291612,0.433,0.298,1.63503562594272e-135,"1","NFKBID"
5.38255997360922e-138,1.18315121681539,0.383,0.243,1.21199102925759e-133,"1","TAGAP"
8.72003041908839e-138,0.842011982579767,0.617,0.531,1.96348924946613e-133,"1","NDUFB2"
8.81404668194213e-138,1.51488493255723,0.258,0.134,1.98465889137291e-133,"1","HELZ"
2.86081367358711e-132,0.347774383675676,0.935,0.931,6.44169414881609e-128,"1","ATP5E"
9.40880500243997e-130,1.09006328757748,0.336,0.197,2.11858062239941e-125,"1","SKAP1"
1.5096611966286e-129,0.570401279853379,0.766,0.733,3.39930411644862e-125,"1","PNRC1"
5.21620882979008e-123,0.892709841152075,0.462,0.32,1.17453374220383e-118,"1","LBH"
5.86501944046847e-122,0.66163386953815,0.618,0.514,1.32062642741028e-117,"1","LSP1"
6.78930314320155e-117,1.22736884743133,0.349,0.227,1.52874738875469e-112,"1","LMO4"
1.04128225481098e-116,1.28978775001406,0.285,0.164,2.34465525315788e-112,"1","ZC3H12A"
3.24153888496986e-113,1.34557329628773,0.261,0.147,7.29897310728663e-109,"1","AGTRAP"
3.07084780469126e-110,1.37852931814592,0.253,0.141,6.9146280018233e-106,"1","VPS37B"
