"entrez_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"5571",747.291364373035,-0.097951165651045,0.0742076078739889,-1.31996123385859,0.186847961328034,0.435987971914622,-0.0757410710329579,0.067446840349654,"PRKAG1"
"5740",513.470620669994,0.283149004045735,0.214529285165212,1.31986177937281,0.186881170482178,0.435999690048014,0.0798138357063466,0.135999806197545,"PTGIS"
"113829",447.588899972872,0.145332615218545,0.110168628177409,1.31918330674419,0.187107837697085,0.436396868742235,0.0908106874376291,0.0954714607707157,"SLC35A4"
"645432",12.9385523821374,-0.375207624234837,0.284418600245062,-1.3192091653343,0.187099195022059,0.436396868742235,-0.0685340277589465,0.137891500228829,"ARRDC5"
"79818",399.159459946242,-0.193604658426932,0.146782083276555,-1.31899380431982,0.187171183785405,0.436478798551583,-0.0913253657971542,0.113179153300916,"ZNF552"
"51428",444.037167702407,0.13098146728833,0.0993536821505892,1.31833530930241,0.187391425910236,0.436926526376174,0.0873564441905502,0.0875447899530235,"DDX41"
"401565",12.86304508442,0.681281257173574,0.516868812432216,1.31809318106791,0.187472456904886,0.437011464818609,0.0377519743380503,0.131684352563112,"CIMIP2A"
"6528",71.361406770008,-0.20663507265999,0.156772412317081,-1.31805761999796,0.187484360003639,0.437011464818609,-0.0942315476405955,0.120337570269544,"SLC5A5"
"56951",1354.32529055881,0.110845813524722,0.0841036177570956,1.31796724660362,0.187514612544433,0.437016125785337,0.0802232789365028,0.0758833217552533,"C5orf15"
"8912",1416.77046535631,0.440163886484984,0.334078649910067,1.31754569351701,0.18765577527071,0.43727923047414,0.0550188380283018,0.135904725756686,"CACNA1H"
"2791",396.938552359244,0.328696613800816,0.249520856007011,1.31731118216259,0.187734338503284,0.437396407285554,0.07157554272604,0.137698985332241,"GNG11"
"84457",60.1715052864705,-0.464128489415665,0.352453346301151,-1.3168508521383,0.187888623439395,0.437689943879602,-0.0651536447795425,0.138682923654236,"PHYHIPL"
"55239",612.156252748408,0.137388408728163,0.10435992230051,1.31648630719124,0.188010871276093,0.437842842050378,0.0896498661817319,0.0914583238554594,"OGFOD1"
