"","ABCA2","ACHE","ADAMTS1","ADAMTSL2","AMN","ARHGEF16","ATF3","B3GNT8","BBC3","BTBD2","C11orf96","C1QC","CAPG","CCL2","CCL24","CCN1","CCN2","CCND1","CD69","CDHR2","CDKN1A","CHI3L1","CHLSN","CHTF18","CLDN3","CLEC11A","COL16A1","COL1A1","COL6A2","CORO1B","CSNK1G2","CSRNP1","CTSD","CTSG","CXCR4","DAGLA","DCDC2","DERL3","DTNA","DUS3L","DUSP1","DUSP2","DUSP8","E2F1","E4F1","EDA2R","EGR2","ELFN2","EMILIN1","FASN","FCN1","FOS","FOSB","FSTL3","GABRB3","GADD45B","GADD45G","GLIS2","GLTPD2","GPC1","HBEGF","HGFAC","ID4","JOSD2","JUN","JUNB","KLF4","KNDC1","KRT23","KRT7","LAMA5","LAMC3","LIME1","LINC03040","LPL","LRP3","LTBP4","MAFF","MAMDC4","MEGF6","MICALL2","MIF","MMP9","MSC","MT1G","MUC6","MYC","NLRP6","NOTUM","NOXA1","NPM2","NR4A1","OPLAH","PAQR4","PCNX3","PDGFA","PDZK1IP1","PGGHG","PHLDA3","PLCH2","PPP1R3G","PRAMEF10","RAB25","RASD1","RECQL4","RGCC","RGS1","RGS16","RPUSD1","RTN4R","S1PR2","SCAND1","SERPINA12","SERPINE1","SGK1","SLC1A7","SLC49A3","SOCS3","SPINT1","SPP1","SPSB1","SRGN","ST14","STMN2","SULT1C2","SUSD2","TELO2","THBS1","THY1","TMEM125","TMEM150B","TMEM54","TNFRSF12A","TRABD","TREM2","TSSC4","TTYH3","UBTD1","ZFP36"
"RGS1",0.0718816911674124,0.279251282661718,0.68851481748332,0.376306572006082,-0.138715888827722,0.187940495040616,0.696887360114648,6.09881778404311e-05,0.334843109500554,0.109746207963269,0.685610746442595,0.240334700459967,0.467446458476794,0.721388297577429,0.126263864893021,0.781204899212051,0.776422886257715,0.365658884218134,0.817865100405447,0.203955996909841,0.595341068732304,0.573570830123974,0.139318596792344,0.0235985946367953,0.115357397157834,0.253321909935222,0.394827996044272,0.31348999457023,0.101489025974832,0.167892012484074,0.125661012738465,0.629614783318423,0.348464925796049,0.217509627843056,0.883735543544833,0.414813274634954,0.527328223115053,0.243453928847411,0.446386177118457,0.088143583523378,0.713453503691542,0.66153866807049,0.603436680809103,0.155886977530186,0.0970199706489925,0.532255566703134,0.647292421067191,-0.0544698914447824,0.338027139944203,0.0569422120119646,0.391465361271721,0.580506568920788,0.710533044129339,0.53512241178829,0.233466219583756,0.636817003504397,0.42112455925997,0.193983270993117,0.0583614833396517,0.165258640807759,0.694453763331584,-0.0586658087401861,0.612096558637343,0.0461003577092767,0.720130267389445,0.592657607639648,0.785999731811947,0.0838591987115021,0.708957169584935,0.495332007572299,0.0300555665981026,0.487165515793923,0.0102134132475284,0.262867124732321,0.299794932835798,0.043851504365275,0.206378157460045,0.7446033046749,-0.0284364534882286,0.16127970684571,0.157625717332172,0.110904626017809,0.347033524058601,0.313110737973082,-0.240000522688562,0.349635203562946,0.776853706487144,-0.16909859036288,-0.0254110623884522,0.0303546519822857,0.156523550078254,0.72801987998291,0.0234000339153023,0.364409950186504,-0.0356014471266928,0.515853575610391,0.550833147438446,-0.0362626691355718,0.333498456047652,0.063534527647424,0.445660382915934,0.621270515630366,0.334174906107093,0.631156157791625,0.0332403219695276,0.686915726907146,1,0.535976937596526,0.0145109706604468,0.122497024359982,0.229313309581917,0.0740185290148535,0.315555973940443,0.507147794672801,0.66330713440208,0.28352035263236,0.210062986965968,0.645654079750717,0.469094197899974,0.456733936674597,0.607997818485686,0.655831201475501,0.401138389675594,0.62733577494329,0.327224509830198,0.489064697787892,0.0685006704363209,0.762106172376545,0.584500454655114,-0.0159091463124678,0.26309458373981,0.351140657458305,0.67989470973368,0.090617019974315,0.406368385111828,0.197221259717291,0.211493994649915,0.184155993312721,0.729271948988562
"RGS16",0.291779896007059,0.224407208855089,0.558593488747259,0.501364658909984,0.127280988136672,0.320171587458964,0.519181523252312,0.126318444315737,0.374775542184204,0.299265212563962,0.612678376441145,0.296307486996984,0.487477698627346,0.625194490166655,0.196809695694008,0.520804776321588,0.53348320620236,0.480115862872612,0.519320722348636,0.313261356293172,0.582949478886298,0.609780857978287,0.376816907416588,0.179214481795815,0.276740595099124,0.373035816456788,0.43053450587696,0.425305184794787,0.279844947831283,0.282209403171415,0.383348761771949,0.527197423505835,0.466091981185106,0.237951761468508,0.579142752809884,0.42823784993567,0.40869872376193,0.232150588255356,0.449175324816669,0.306024275783483,0.499851537525334,0.639704078503325,0.625001570700652,0.339446066708041,0.266733417683846,0.372258857267431,0.492571539105542,0.0723731892093026,0.47642654735048,0.430693779649225,0.398397899641789,0.41190856164511,0.594845151129493,0.55875829389133,0.142439943209827,0.378420212256929,0.430909172226687,0.343656522055255,0.243537447268312,0.367990927814809,0.538824323966244,0.184031544099561,0.462736494370267,0.300935085280183,0.524365580450707,0.545515122222144,0.646894217391956,0.0888733771883691,0.521551593594879,0.51257231629446,0.324953561592137,0.525090814232437,0.251533977161509,0.247159201838804,0.244642272893055,0.24618257092191,0.354510132170295,0.551222871302313,0.312545039549985,0.246817756076394,0.29572498266529,0.356720758480895,0.378895238021029,0.324505916551908,-0.0883014215229138,0.287365048908486,0.689238987106577,0.289874091257305,0.363045472282927,0.246775010062848,0.220885517112613,0.611253610928406,0.246227413713206,0.490462963207305,0.164155206508023,0.594707974254003,0.488208590092197,0.162344349827987,0.400561638042784,0.467471633307165,0.28311528090352,0.490857847293391,0.277143840629239,0.488460398480207,0.17930154532579,0.497396985428076,0.535976937596526,1,0.282309823437394,0.307394220050478,0.37775512289347,0.306983975128209,0.20336936878723,0.504458873866669,0.494335304029858,0.319626515386191,0.456136755097891,0.566802078279851,0.446559765316834,0.425213964780739,0.585819333839263,0.470534363329502,0.428934331002726,0.471651058489746,0.231439385807589,0.553334928824582,0.276644176292153,0.522959664082482,0.542593087332224,0.182305476853212,0.436736919934634,0.498688602853036,0.641766141020179,0.310179949718345,0.352690632371808,0.364384369252066,0.438845237419504,0.418379818943776,0.551514055272571
"RPUSD1",0.688217123302092,0.210850126990744,0.0371795920647781,0.70129682449292,0.675321384780529,0.661784449786096,0.0193621969226464,0.567202412710971,0.542317060828977,0.83401637418537,0.358545656278486,0.635384165219347,0.407381791390702,0.105403319041433,0.361575905729352,-0.0276883015374051,-0.0484147261187547,0.625982756785295,-0.132617794731247,0.310590596406166,0.312302105042411,0.271258153296565,0.794063220145512,0.71757661909618,0.762932192747922,0.600939064725918,0.43922115042186,0.558399150943087,0.721232426412145,0.729631406020829,0.769628036791527,0.277436475268935,0.749647440070742,0.26897290828292,0.0872028243759993,0.610203344491094,0.122366222889831,0.388471530388672,-0.0402694356536848,0.830275865500723,0.16513380494165,0.413822978444402,0.325815205613909,0.467771183421065,0.838583441225724,-0.0127965726261718,0.030439679634976,0.142677990158723,0.727185477118286,0.724895784431977,0.444083067200174,0.176726546868714,0.0151660036644989,0.51072946991187,0.0300633945330869,0.309697458083416,0.486199779047121,0.613198406514757,0.849603822891542,0.83654664900621,-0.06554125693941,0.819899186738906,-0.137642185212705,0.702982895572158,0.174351595486558,0.429954970268897,0.0804718441124361,0.401798827827399,-0.0314200641560816,0.400583760453447,0.675871194362941,0.510802485878018,0.799326907593663,0.185934277022766,0.0499304515115185,0.793556103170444,0.621369117109288,0.0723841354157711,0.796928713986555,0.680965491060293,0.690646366608652,0.735448044289653,0.369903941128753,0.195756798963537,0.604806372506553,0.29420144962523,0.234022116697344,0.616357685160618,0.683302116653449,0.804760928087707,0.106564235772035,0.209751330351827,0.809154455377067,0.586840065881589,0.724411207651757,0.341149611750978,0.249344895362522,0.572337122534937,0.458568515639129,0.550724815234308,0.266157413935202,0.0826116048050425,0.232354007665686,0.198856099281951,0.738767536761409,0.120093354432675,0.0145109706604468,0.282309823437394,1,0.625403297387276,0.664453900760601,0.807872712076649,-0.114988994760443,0.180555494236192,0.0371032900595904,0.366543163735658,0.707498829958991,0.156550327243907,0.240293484542766,0.0615812173583035,0.323083912164329,0.093162910869463,0.480103937550954,-0.0165826041893886,0.049824857511764,0.479959894381367,0.76248604546958,0.0138149188910741,0.322132896012361,0.146308901056276,0.554292568764422,0.627862725336514,0.31103450976498,0.836125313031301,0.265504471508111,0.822908153991462,0.683424230399675,0.746728557748834,0.224096112987044
"RTN4R",0.574529066610495,0.195516036040547,0.131241895047924,0.571502023285896,0.604188675427053,0.586856050018189,0.116892901322146,0.461975793875036,0.53699350288208,0.66303354545635,0.392293704352615,0.490058066188532,0.287266376507085,0.157387102580091,0.303062870097464,0.123975816174969,0.113772181378766,0.608189803525019,-0.0380366270495016,0.277866936794692,0.358046346608935,0.223140803260733,0.698935467277919,0.602510856211007,0.681832699429079,0.539010023394745,0.407872385196681,0.475327407077542,0.57247018764956,0.614278911367936,0.667735155400851,0.376957356238404,0.598919678540859,0.191081654414995,0.120789536590947,0.567965258662769,0.064201968341287,0.310765221564643,-0.0215558532391021,0.663954606033653,0.276602969264438,0.383612818228941,0.37146473234538,0.268851473363105,0.681125020000313,0.0943891656817129,0.0580258445526325,0.147785168147984,0.619813001606337,0.532469965483565,0.336276360184962,0.185365654420361,0.105090181995957,0.482119042148082,0.104178122408181,0.440828856074842,0.488134217681489,0.53670524202432,0.685826146910599,0.688591489915339,0.0602735349422344,0.659114493392731,-0.0268353580988639,0.607003125371536,0.216511975010993,0.440958380140131,0.1794844860508,0.21442114212355,0.0903154192124913,0.383808045694704,0.527226087670474,0.434069199392725,0.723274441156286,0.250623142374636,0.0625513038417881,0.648788723475846,0.518201684623632,0.178881728637175,0.615297882734938,0.547024851313154,0.60998088310536,0.62179742151869,0.31183573055642,0.0629274689413778,0.545974552929152,0.338173468137551,0.325152663170271,0.48677761916299,0.489129981459351,0.750573654425793,0.0285610540829671,0.326676430303741,0.73055246893713,0.528234247567073,0.608283178797797,0.341540814411485,0.33907175555737,0.42994693479432,0.405375283665027,0.487031309760234,0.418268094310976,0.15793477065893,0.295859374738522,0.329839711535597,0.570534261132289,0.147110037456492,0.122497024359982,0.307394220050478,0.625403297387276,1,0.521051724022031,0.727879472343903,-0.0216368299788886,0.187574246376889,0.0673827210408258,0.370429779098994,0.615937399914819,0.24048896608757,0.260907374712603,0.136359473931223,0.403664140805815,0.127418664377479,0.424368132623735,0.00821478187282784,0.0233659643785486,0.481170054249045,0.67406147432968,0.148694052836433,0.27596577021899,0.143030787063643,0.504104388102642,0.610680246788129,0.369713456561108,0.680780548172479,0.198544819857214,0.656806993021481,0.608538948247809,0.627018209607188,0.33085338582492
"S1PR2",0.589636466177581,0.260560053882092,0.357199353977151,0.679034051240092,0.457177537233858,0.603764403595788,0.262966218682115,0.410873107485996,0.472701557255204,0.657965033017863,0.562828184193929,0.692077876529207,0.463489442695423,0.40662216474052,0.3721583059437,0.279658348980985,0.216506935311158,0.717887477169445,0.123198336495113,0.383962601054317,0.554752521663664,0.409231368455516,0.699685036563419,0.516539890920043,0.708493113368665,0.510701563398739,0.556408083800113,0.526066069878783,0.568484359372128,0.62839162010512,0.655336340408467,0.50188593771822,0.804560894306157,0.264430072169078,0.333955307553576,0.711999513008837,0.363911366570829,0.398399869628725,0.15899978463631,0.67177965788092,0.24432804361397,0.609702539645181,0.543260322206379,0.459126040743787,0.715548061065123,0.187351247210494,0.31946615723409,0.122188221942664,0.763301942890795,0.527215873416389,0.569074069142852,0.317655796403996,0.264645805236805,0.612647987064364,0.0894134347790571,0.362977421529692,0.4437439041674,0.567998843701808,0.740831413412111,0.730354745071449,0.178275798043134,0.616813206821754,0.196447354661094,0.543210513935554,0.39520335425614,0.640112800008495,0.354300678364002,0.362429190322363,0.256478390220181,0.508917604688084,0.465641580715246,0.659059715568755,0.682918565363869,0.169549733593822,0.156898815560109,0.756729788684247,0.601127771453025,0.362974690788424,0.612508528750513,0.588384279837792,0.590355351053713,0.696610606898726,0.468536320973072,0.246694810532707,0.41164177434528,0.338627544314894,0.461068284164617,0.357029864231873,0.481280388028816,0.662790291459564,0.11734859487585,0.466514778409415,0.655399342360276,0.648204043864404,0.552444524477703,0.535916611752839,0.413578791496966,0.386572379016344,0.459542894554342,0.378933368720854,0.287198136097755,0.335845291805191,0.37281909572614,0.470269063997156,0.576947844570459,0.377297161514633,0.229313309581917,0.37775512289347,0.664453900760601,0.521051724022031,1,0.672691471557899,0.0401259166731897,0.385318769206832,0.32114787637447,0.400930200598837,0.589990515646188,0.442826784391489,0.419727049985013,0.359312441975226,0.471810141797645,0.321235509703781,0.589269700534276,0.13424750378173,0.240620238695259,0.658462563733754,0.559743075925422,0.308104431559272,0.529608541595307,0.246071402103256,0.552883437447028,0.676565869766277,0.53931304431361,0.687137657582786,0.374044815985629,0.697241826085255,0.608248111668834,0.74248652246443,0.4260451475354
"SCAND1",0.706551382220963,0.283406656893911,0.0948892547635162,0.702327656829656,0.702672904454482,0.673132857431831,0.0691767139893429,0.554003264314487,0.632626071490101,0.838836225202915,0.435354535756466,0.627478204408663,0.401461283050891,0.124017867175649,0.342440618318269,0.0520443637121665,0.021460972159251,0.689301331798721,-0.0786901085386171,0.262063799735651,0.391038137959129,0.28303127145264,0.865055097956042,0.70717140484823,0.879381645294795,0.617825585449643,0.454257954378216,0.559266669036946,0.707669712148657,0.774256949635904,0.77984662770068,0.371809183349941,0.77880411750795,0.220825925666747,0.116697855988456,0.657496067636112,0.0884742074495355,0.325395600481258,-0.0687879200583894,0.825930821165806,0.23704379495561,0.485935969740266,0.410793637472058,0.363436284868856,0.880401910054989,0.0441229066054251,0.0495960300714153,0.165245417139098,0.808820243720297,0.715312863714705,0.451525931269707,0.207003058592148,0.0450049435370255,0.51217137675314,0.0511010829417429,0.424859116207349,0.582125650177785,0.653835746467114,0.907366526518781,0.860326961438852,-0.0568338666989513,0.817728069025789,-0.0987514260774337,0.794365436823989,0.237870975510209,0.511935014916122,0.140791883787939,0.404205069111897,0.0304440240327858,0.439288407164021,0.708556010647842,0.523091247358986,0.908608551143615,0.190671608742414,0.0682108453535753,0.869258859579676,0.681244600688592,0.144602906977105,0.80986059577174,0.705540675862829,0.72311393236511,0.838335428165761,0.44162449341061,0.156547783870316,0.637383947850401,0.3165398899277,0.320220201804337,0.653824696129854,0.68639701374895,0.917630124183293,0.046620794229414,0.271765311396719,0.887675730144052,0.597668733434025,0.761773242946636,0.40301385872657,0.317694205458508,0.595329299448705,0.472005804770348,0.544012784667228,0.328175422195971,0.124632529433066,0.281775483819519,0.312477004162388,0.738732601152401,0.201408267038697,0.0740185290148535,0.306983975128209,0.807872712076649,0.727879472343903,0.672691471557899,1,-0.0438431914858555,0.22472980607607,0.0786739172008389,0.342628164730696,0.734033898955301,0.253947153663728,0.273739914348319,0.126188288325973,0.426133509531775,0.0840474665142211,0.480422754215653,-0.0384495891654414,0.0378769625263069,0.511938291306564,0.796306939307668,0.107893599175443,0.319938619648154,0.127154469236666,0.554230738353568,0.685337009585957,0.406312402273114,0.876413363669689,0.26063279410263,0.845806786511634,0.760238746918455,0.81605295132615,0.340826517497582
"SERPINA12",-0.0376929394255463,0.0478799492596453,0.261212885408954,0.132440156469413,-0.0566161989015093,0.0184746581498392,0.323747262190548,-0.0012095953055754,0.0879866242622513,-0.0884713992250321,0.317709423345663,-0.0397329517463416,0.215628057088174,0.306568744252117,-0.0719888451476322,0.357525804959809,0.324890749151264,0.0998325540402599,0.312895922991616,0.0896259483118602,0.18464674261326,0.20137687337315,-0.0376374311087327,-0.0131408013237431,-0.0411943912618568,0.166212074777654,0.213517181239209,0.148555796418534,-0.00200510189492462,-0.0558990537947877,-0.0890032738704761,0.160541769993394,0.0281932085276631,0.0819424890879673,0.29225851805175,0.0848038896426263,0.317541050263548,0.0865859283792762,0.25573681326397,-0.0936697784806142,0.263308580617442,0.174549923827407,0.233994320099854,0.116303366237575,-0.0233404050661455,0.232210497900534,0.341482273759739,-0.0239282532020064,0.11453988731145,-0.0464123379988949,0.104802165014367,0.216601894972442,0.276712996549822,0.180491815013568,0.0774101815266732,0.160775799924561,0.081030576724852,0.0114380283180648,-0.0582888833184657,0.0067537554154559,0.336856895864221,-0.0968523243168004,0.307063772812094,-0.0242809636053025,0.330332463374874,0.179183502045898,0.287635396727587,-0.0594048464345729,0.303110616109915,0.165685694010939,0.0202143402488396,0.119449883910597,-0.069350808248549,0.0707073393215027,0.334415115859055,-0.0760795896833859,0.0878514699470373,0.275647683509112,-0.0870702036697915,0.0307379351949584,0.0491506783602104,-0.0500393986095976,0.115600567271837,0.107649771499857,-0.20213311582104,0.16035070937558,0.223593629009487,-0.134470055293284,-0.00123547261894172,-0.019950482047637,0.108458899394644,0.284387992448442,-0.0529403381646126,0.150152760184204,-0.0609919507907989,0.254534838082542,0.220840725687041,-0.05831517538917,0.177734656629681,-0.0299515370699637,0.136502856976399,0.297411606547056,0.0584229678207696,0.197425997158327,-0.130604549725633,0.237144350832308,0.315555973940443,0.20336936878723,-0.114988994760443,-0.0216368299788886,0.0401259166731897,-0.0438431914858555,1,0.167194553810194,0.228087408193763,0.220069667549382,2.13793035865093e-05,0.195298706175101,0.237179051005228,0.250998164362541,0.15024456401121,0.158186327178368,0.0891883413093841,0.313717801420838,0.26954615358694,0.238805241842862,-0.0392375995803855,0.28514785709401,0.230723814767335,0.0487672101028692,0.144834322630278,0.0692779727151133,0.229867023876993,0.000924302712919706,0.310260074979556,-0.0374782404682767,0.0698430197491486,-0.00233781750733465,0.249696443066316
"SERPINE1",0.195536355710791,0.258051549031568,0.591664950899359,0.270513658028981,0.0748630137967851,0.292477815916397,0.698500793076731,0.0909935414176344,0.30212594227306,0.194838544254932,0.477142736997101,0.345809778615931,0.312788558390593,0.571986274615284,0.300609343882828,0.673470461070716,0.534171514624366,0.531831324277942,0.329009410474699,0.214027176702679,0.711098105446769,0.55854597585656,0.233041567384514,0.0446772350155948,0.219566418763633,0.113818280064372,0.188292723455318,0.181034730590044,0.152244627731343,0.202437989238037,0.242116795809517,0.777017162527356,0.498198427407174,0.173714850105838,0.479524641923617,0.332575181526497,0.252638077767885,0.230814587467257,0.34249104470926,0.216903298693493,0.638599891347677,0.544418964906897,0.57687203587796,0.267310623365519,0.178573207826956,0.229758412305301,0.698327954414667,-0.0433718484382188,0.317348254654825,0.320348671963723,0.376409451490198,0.686016581412153,0.682596481247318,0.417273041187862,0.104356615845615,0.540427780752335,0.452911082240231,0.159492829674653,0.244991965893211,0.276801209236144,0.556127704161539,0.142050345535017,0.259073607728027,0.0766921498212107,0.765599714600292,0.765449729578678,0.582887992723433,0.116119488262451,0.406943804627865,0.350146197243112,0.143206369230727,0.348374554315566,0.187383578453418,0.124291311650864,0.0713594287572659,0.295147764094176,0.0880761335092236,0.728325282492418,0.265659994733241,0.0698884134196846,0.119707408481991,0.321210928626175,0.256499987966745,0.0415800466860598,-0.0571149468961459,0.140238775782977,0.689628454994601,0.0713456496948048,0.276976201801585,0.16844077123084,0.0644771218607635,0.676970106172619,0.200982626129946,0.344640320769285,0.0554815408742136,0.433081719661954,0.339607206067922,0.15314085244963,0.268503162695148,0.170888990702014,0.368671639800243,0.542592241856516,0.199394201265549,0.748928796771835,0.105109201346613,0.457316817023321,0.507147794672801,0.504458873866669,0.180555494236192,0.187574246376889,0.385318769206832,0.22472980607607,0.167194553810194,1,0.704242122357114,0.119476056923494,0.333778941820293,0.663297209360071,0.305730836092709,0.341066360937936,0.613168493568998,0.418274938192149,0.383792412490429,0.28006085794986,0.101216870794822,0.405527371502473,0.0665265152388344,0.531053397571903,0.412461011328117,0.0651696235225615,0.262589111473167,0.35800718925482,0.705693655353106,0.225733850863835,0.264413994414484,0.290774437471814,0.365095630302318,0.336549322257032,0.744924798887331
"SGK1",0.00416025837078689,0.243984107581543,0.66342405379068,0.201620584103492,-0.0505962980829087,0.145629469913082,0.645740596878827,-0.00819406150966732,0.139413495631192,0.0789982466718673,0.537156052567789,0.418897349631457,0.367456883565282,0.653861716220552,0.362888933103253,0.6689712601156,0.604826463523974,0.426071294948156,0.535869099041189,0.148124638426084,0.67885884733825,0.580017901478292,0.112039604906275,-0.100595516926281,0.0990975874460748,0.0738941602369563,0.176920031083489,0.139777521662831,-0.0544488317932091,0.126428733526033,0.0928289087791036,0.703458711415172,0.429809386952174,0.189938150859911,0.694189050989696,0.31529427376451,0.378526010494433,0.225133183228324,0.401226908043154,0.0555606059485572,0.643497318377203,0.576051706535339,0.514225088864679,0.222666619256774,0.0579977427253732,0.323902394762783,0.637848776595255,-0.1074145298128,0.26071772309119,0.0468650781153599,0.492960192898288,0.545195250703014,0.650147621037979,0.454648155905184,0.122771199992865,0.578496744272304,0.483083169671351,0.0169244085446463,0.115812945889039,0.14192055146687,0.601486388112187,-0.0560066209567535,0.391870288482343,-0.0508307542242468,0.708166708897657,0.680414786266582,0.697510389715655,0.108797297762099,0.535063522006432,0.282283188574298,-0.0634110958211172,0.346473268363759,0.0410853555765011,0.0785394635829478,0.249922318480757,0.181029341015062,0.0203485184064298,0.702172990170503,0.0492126235284122,0.0224124325416981,-0.0411547500866025,0.213028768547027,0.318486643860044,0.170756612387837,-0.162488850555739,0.107953465589099,0.738506778637114,-0.156944834248231,0.113009473849932,0.00534368028718002,0.192459517848835,0.642196608975395,0.0292820398926734,0.324863721095387,-0.170013890673761,0.443637843753688,0.373282908023411,0.0238688924568911,0.193531716773855,0.00735663365357972,0.41795500019057,0.60009330817835,0.172341156377546,0.676821691880798,-0.0720862466921539,0.558521854716568,0.66330713440208,0.494335304029858,0.0371032900595904,0.0673827210408258,0.32114787637447,0.0786739172008389,0.228087408193763,0.704242122357114,1,0.135845746005676,0.222784169340053,0.72604009075731,0.303668829487794,0.414480125854008,0.53747569377937,0.658307108521814,0.377686202426201,0.390546927709005,0.179060733594389,0.413139772897244,-0.0829412795275879,0.640249763338995,0.496014428471826,0.0372098770083464,0.279698227298448,0.246941516118981,0.689620493007183,0.0626446006946273,0.379581240139854,0.152836169383982,0.167739093752004,0.266740850271772,0.699788526145471
"SLC1A7",0.392169051323637,0.414111652330227,0.237265468552754,0.637545804123226,0.182267661820265,0.454414137112493,0.278603241884412,0.298303698249523,0.584718820622096,0.363611652185237,0.388926632163284,0.223046118444001,0.534974346489194,0.309289861252813,0.193263154184793,0.23393124588327,0.314995002119365,0.407003274369067,0.282523095608062,0.423858561081763,0.409936323606208,0.382293007178009,0.463870983710376,0.377787362626149,0.370095397634414,0.591612741669292,0.541752693231457,0.687866657880319,0.518099152088878,0.436796784218916,0.392416623153858,0.202993756830307,0.43847083834949,0.309140905422397,0.324151435832609,0.496522505870491,0.441985439431547,0.434448507900584,0.479932308828013,0.422964238056831,0.141844213533535,0.395425050095101,0.491411285674396,0.540983661191716,0.405589527453554,0.423437663419762,0.214633451640616,0.259293962324483,0.562294767596588,0.428803545202403,0.266899821671471,0.176252118448424,0.183358076047077,0.530459874068946,0.182610412815959,0.147269190583226,0.123269236944153,0.577026637641417,0.31842700995445,0.456219209234802,0.26278295743089,0.330604170205267,0.32573493355763,0.410586512201303,0.374644931705029,0.290240543207796,0.294426803242389,0.140650645781835,0.268622102317105,0.553266348500033,0.469779542465654,0.642561821066351,0.31065095333065,0.372911041668005,0.456561875554199,0.279501733983655,0.598980452874624,0.259211668019259,0.384339815257261,0.482968830895725,0.584630898316269,0.197135886184762,0.454511066386276,0.413286312230524,0.0899817670894428,0.482646136838225,0.31280814105325,0.228814470067925,0.282751620933575,0.402129506831816,0.343196696752146,0.310850734720772,0.351510103522974,0.479750354240385,0.413581328266113,0.525967430181032,0.516692335242783,0.201826225489507,0.627161318848406,0.43949453917833,0.140661035282825,0.369608991891748,0.453706966998735,0.208146500541368,0.409626395271837,0.329465487522562,0.28352035263236,0.319626515386191,0.366543163735658,0.370429779098994,0.400930200598837,0.342628164730696,0.220069667549382,0.119476056923494,0.135845746005676,1,0.452339507738403,0.197888866432721,0.49737841966922,0.387386728803307,0.493117549437391,0.220819898460296,0.469849407854503,0.441175683513447,0.382096884437951,0.599047623127397,0.460803467098909,0.383328781827082,0.520160637004633,0.268779674405438,0.525933092204851,0.467576396941187,0.388700698925857,0.420887275040101,0.537454711660431,0.420971768549438,0.472714541143123,0.30202663877769,0.245667022331871
"SLC49A3",0.703952993946763,0.30616410704656,0.206802721355063,0.715446642324413,0.534319214027716,0.674673552931336,0.217106968624059,0.487166561883085,0.677602019682338,0.733439998441848,0.433561112550906,0.563092478504698,0.528139615048101,0.220904065780375,0.326695653017441,0.174104620714893,0.103464202860984,0.660130633024361,0.0462639949339477,0.499755528715649,0.5059892999587,0.383477190536078,0.747231167221657,0.683268944141932,0.661987124545433,0.627707367280599,0.483430070337246,0.642984997466389,0.654117809369087,0.695278127122323,0.752258120774838,0.427406354992175,0.737979910433306,0.304136798306546,0.238599399224115,0.651373541784704,0.270073095409007,0.387816261200342,0.116653665640821,0.735163961711878,0.333567354009804,0.540494153083336,0.528013876922585,0.45884478460806,0.744200555164651,0.217219433107916,0.142925513702534,0.306735091434992,0.725078585155243,0.714048270055757,0.524041896516014,0.289469900793723,0.154813737358562,0.627256806686368,0.216697648519833,0.377670440734432,0.455826311662829,0.697131079392176,0.694985585563804,0.757463546853367,0.0843774810028185,0.697396445680504,0.0499929243279085,0.685680817016871,0.357198954940631,0.524473735519956,0.240826427093692,0.286875802496205,0.166946462316282,0.524573095021402,0.668431917645842,0.616615700830874,0.682110111624636,0.367551851303628,0.170669850712632,0.664226507334248,0.62766972296383,0.260357596236776,0.692790866634509,0.632268672762995,0.70754822716072,0.66731338928811,0.4337544813167,0.183523245645117,0.390555306640261,0.414861335344484,0.385844484912599,0.526132619381667,0.629154265342688,0.725755952623494,0.206203368793534,0.367213492183129,0.72249817395329,0.633769864221845,0.679865646854285,0.477879005866782,0.397990327208237,0.542651636053655,0.631722995656326,0.664892398352983,0.354951894052751,0.371346978612725,0.386085606634747,0.312764683112267,0.620570152599622,0.241114009333376,0.210062986965968,0.456136755097891,0.707498829958991,0.615937399914819,0.589990515646188,0.734033898955301,2.13793035865093e-05,0.333778941820293,0.222784169340053,0.452339507738403,1,0.257356042838563,0.421057604736124,0.209130519134117,0.467164447226749,0.217452059056738,0.562835159659364,0.163839176578957,0.182405488093295,0.582698891353798,0.70239087263761,0.225210079008719,0.445361093170231,0.161250493166524,0.662138086161323,0.696254470270815,0.499879092684978,0.770004032947289,0.380613298763163,0.749663070936245,0.76369375466114,0.704499521429344,0.388816490748008
